experiment;asymptotic;native real time;native user time;native sys time;native trigger time;native meval time
trigger-0-unbounded-lhs-1-neg-historically;8n;2.391;2.347;0.032;0.508129;1.1691
trigger-0-unbounded-lhs-1-neg-historically;8l;1.702;1.663;0.026;0.440127;1.16405
trigger-0-unbounded-lhs-1-neg-historically;8c;19.759;19.564;0.170;4.26469;9.55815
trigger-0-unbounded-lhs-1-neg-historically;baseline;0.204;0.183;0.013;0.045209;0.120634
trigger-0-unbounded-lhs-1-neg-historically;2n;0.465;0.441;0.013;0.093266;0.281397
trigger-0-unbounded-lhs-1-neg-historically;2l;0.411;0.390;0.014;0.101641;0.264005
trigger-0-unbounded-lhs-1-neg-historically;2c;0.937;0.908;0.018;0.187283;0.581901
trigger-0-unbounded-lhs-1-neg-historically;4n;1.020;0.991;0.019;0.202507;0.513181
trigger-0-unbounded-lhs-1-neg-historically;4l;0.829;0.802;0.021;0.206568;0.54915
trigger-0-unbounded-lhs-1-neg-historically;4c;4.304;4.245;0.049;0.86179;2.16286
trigger-0-unbounded-lhs-1-neg-historically;8n;2.373;2.335;0.026;0.513141;1.18381
trigger-0-unbounded-lhs-1-neg-historically;8l;1.690;1.654;0.030;0.433424;1.15522
trigger-0-unbounded-lhs-1-neg-historically;8c;19.705;19.523;0.169;4.25134;9.51666
trigger-0-unbounded-lhs-1-neg-historically;baseline;0.205;0.183;0.015;0.044921;0.119706
trigger-0-unbounded-lhs-1-neg-historically;2n;0.457;0.435;0.017;0.091294;0.276323
trigger-0-unbounded-lhs-1-neg-historically;2l;0.407;0.386;0.013;0.09861;0.260736
trigger-0-unbounded-lhs-1-neg-historically;2c;0.928;0.901;0.017;0.186691;0.5759
trigger-0-unbounded-lhs-1-neg-historically;4n;1.060;1.030;0.018;0.21177;0.536526
trigger-0-unbounded-lhs-1-neg-historically;4l;0.825;0.799;0.015;0.206082;0.54926
trigger-0-unbounded-lhs-1-neg-historically;4c;4.383;4.323;0.050;0.890793;2.22239
trigger-0-unbounded-lhs-1-neg-historically;8n;2.348;2.309;0.026;0.506178;1.16235
trigger-0-unbounded-lhs-1-neg-historically;8l;1.697;1.661;0.026;0.436076;1.15243
trigger-0-unbounded-lhs-1-neg-historically;8c;19.644;19.463;0.161;4.21677;9.45174
trigger-0-unbounded-lhs-1-neg-historically;baseline;0.218;0.199;0.011;0.050278;0.13392
trigger-0-unbounded-lhs-1-neg-historically;2n;0.464;0.442;0.017;0.091481;0.280817
trigger-0-unbounded-lhs-1-neg-historically;2l;0.400;0.377;0.013;0.096448;0.254263
trigger-0-unbounded-lhs-1-neg-historically;2c;0.940;0.912;0.022;0.188248;0.584457
trigger-0-unbounded-lhs-1-neg-historically;4n;1.025;0.997;0.023;0.206164;0.517395
trigger-0-unbounded-lhs-1-neg-historically;4l;0.857;0.830;0.017;0.215174;0.570845
trigger-0-unbounded-lhs-1-neg-historically;4c;4.314;4.257;0.045;0.86629;2.17385
trigger-0-unbounded-lhs-1-neg-historically;8n;2.341;2.303;0.027;0.50333;1.16083
trigger-0-unbounded-lhs-1-neg-historically;8l;1.728;1.691;0.025;0.446368;1.1822
trigger-0-unbounded-lhs-1-neg-historically;8c;19.678;19.498;0.162;4.2396;9.48901
trigger-0-unbounded-lhs-1-neg-historically;baseline;0.220;0.200;0.011;0.05103;0.132604
trigger-0-unbounded-lhs-1-neg-historically;2n;0.460;0.437;0.018;0.092193;0.279271
trigger-0-unbounded-lhs-1-neg-historically;2l;0.414;0.393;0.012;0.099863;0.264062
trigger-0-unbounded-lhs-1-neg-historically;2c;0.952;0.921;0.020;0.191257;0.590871
trigger-0-unbounded-lhs-1-neg-historically;4n;1.042;1.013;0.018;0.207745;0.527881
trigger-0-unbounded-lhs-1-neg-historically;4l;0.835;0.809;0.015;0.209478;0.557038
trigger-0-unbounded-lhs-1-neg-historically;4c;4.316;4.262;0.041;0.867481;2.17518
trigger-0-unbounded-lhs-1-neg-historically;8n;2.347;2.306;0.030;0.503551;1.15063
trigger-0-unbounded-lhs-1-neg-historically;8l;1.683;1.648;0.024;0.438079;1.15338
trigger-0-unbounded-lhs-1-neg-historically;8c;19.703;19.526;0.156;4.26712;9.51917
trigger-0-unbounded-lhs-1-neg-historically;baseline;0.221;0.200;0.016;0.049331;0.1333
trigger-0-unbounded-lhs-1-neg-historically;2n;0.469;0.448;0.015;0.094805;0.28663
trigger-0-unbounded-lhs-1-neg-historically;2l;0.418;0.395;0.014;0.100366;0.266228
trigger-0-unbounded-lhs-1-neg-historically;2c;0.927;0.899;0.018;0.187284;0.576366
trigger-0-unbounded-lhs-1-neg-historically;4n;1.032;1.002;0.024;0.20575;0.520135
trigger-0-unbounded-lhs-1-neg-historically;4l;0.854;0.824;0.020;0.213293;0.569372
trigger-0-unbounded-lhs-1-neg-historically;4c;4.338;4.281;0.042;0.902215;2.21365
trigger-0-unbounded-lhs-1-neg-historically;8n;2.341;2.302;0.027;0.501295;1.14987
trigger-0-unbounded-lhs-1-neg-historically;8l;1.708;1.671;0.024;0.438924;1.16491
trigger-0-unbounded-lhs-1-neg-historically;8c;19.721;19.546;0.159;4.24229;9.54669
trigger-0-unbounded-lhs-1-neg-historically;baseline;0.214;0.193;0.016;0.048461;0.12776
trigger-0-unbounded-lhs-1-neg-historically;2n;0.461;0.436;0.016;0.093635;0.278053
trigger-0-unbounded-lhs-1-neg-historically;2l;0.410;0.387;0.013;0.098755;0.260504
trigger-0-unbounded-lhs-1-neg-historically;2c;0.953;0.925;0.018;0.190932;0.594846
trigger-0-unbounded-lhs-1-neg-historically;4n;1.037;1.008;0.017;0.208113;0.52302
trigger-0-unbounded-lhs-1-neg-historically;4l;0.833;0.806;0.016;0.207183;0.551675
trigger-0-unbounded-lhs-1-neg-historically;4c;4.375;4.317;0.043;0.885587;2.2214
trigger-0-unbounded-lhs-1-neg-historically;8n;2.350;2.310;0.026;0.513468;1.16173
trigger-0-unbounded-lhs-1-neg-historically;8l;1.701;1.665;0.027;0.438772;1.15706
trigger-0-unbounded-lhs-1-neg-historically;8c;19.959;19.778;0.165;4.38591;9.68254
trigger-0-unbounded-lhs-1-neg-historically;baseline;0.217;0.197;0.013;0.048781;0.131406
trigger-0-unbounded-lhs-1-neg-historically;2n;0.454;0.432;0.016;0.091049;0.275937
trigger-0-unbounded-lhs-1-neg-historically;2l;0.413;0.390;0.014;0.099988;0.264247
trigger-0-unbounded-lhs-1-neg-historically;2c;0.938;0.910;0.019;0.190178;0.584751
trigger-0-unbounded-lhs-1-neg-historically;4n;1.022;0.991;0.019;0.20279;0.51337
trigger-0-unbounded-lhs-1-neg-historically;4l;0.826;0.800;0.015;0.205939;0.549586
trigger-0-unbounded-lhs-1-neg-historically;4c;4.344;4.286;0.047;0.887097;2.20055
trigger-0-unbounded-lhs-1-neg-historically;8n;2.417;2.360;0.038;0.522297;1.1942
trigger-0-unbounded-lhs-1-neg-historically;8l;1.716;1.679;0.027;0.44316;1.17401
trigger-0-unbounded-lhs-1-neg-historically;8c;19.702;19.524;0.156;4.23518;9.54564
trigger-0-unbounded-lhs-1-neg-historically;baseline;0.213;0.193;0.011;0.048308;0.12891
trigger-0-unbounded-lhs-1-neg-historically;2n;0.458;0.436;0.017;0.091655;0.277311
trigger-0-unbounded-lhs-1-neg-historically;2l;0.422;0.401;0.014;0.102015;0.270652
trigger-0-unbounded-lhs-1-neg-historically;2c;0.932;0.902;0.020;0.186818;0.574245
trigger-0-unbounded-lhs-1-neg-historically;4n;1.011;0.982;0.017;0.201759;0.511143
trigger-0-unbounded-lhs-1-neg-historically;4l;0.840;0.813;0.023;0.216676;0.562059
trigger-0-unbounded-lhs-1-neg-historically;4c;4.358;4.286;0.050;0.887327;2.20206
trigger-0-unbounded-lhs-1-neg-historically;8n;2.361;2.320;0.029;0.51455;1.17109
trigger-0-unbounded-lhs-1-neg-historically;8l;1.721;1.682;0.026;0.446264;1.17519
trigger-0-unbounded-lhs-1-neg-historically;8c;19.767;19.591;0.156;4.27961;9.55553
trigger-0-unbounded-lhs-1-neg-historically;baseline;0.213;0.196;0.010;0.049337;0.13082
trigger-0-unbounded-lhs-1-neg-historically;2n;0.465;0.443;0.013;0.096722;0.282999
trigger-0-unbounded-lhs-1-neg-historically;2l;0.401;0.379;0.013;0.095789;0.255359
trigger-0-unbounded-lhs-1-neg-historically;2c;0.918;0.891;0.023;0.18562;0.570437
trigger-0-unbounded-lhs-1-neg-historically;4n;1.028;0.997;0.021;0.205513;0.516591
trigger-0-unbounded-lhs-1-neg-historically;4l;0.848;0.821;0.016;0.21233;0.566105
trigger-0-unbounded-lhs-1-neg-historically;4c;4.406;4.328;0.048;0.893958;2.21867
trigger-0-unbounded-lhs-1-neg-historically;8n;2.336;2.296;0.030;0.502534;1.15304
trigger-0-unbounded-lhs-1-neg-historically;8l;1.679;1.643;0.024;0.445237;1.15199
trigger-0-unbounded-lhs-1-neg-historically;8c;19.754;19.578;0.163;4.2639;9.55804
trigger-0-unbounded-lhs-1-neg-since;baseline;0.179;0.157;0.017;0.0316;0.096331
trigger-0-unbounded-lhs-1-neg-since;2n;0.360;0.335;0.017;0.05282;0.211013
trigger-0-unbounded-lhs-1-neg-since;2l;0.322;0.300;0.011;0.061552;0.190629
trigger-0-unbounded-lhs-1-neg-since;2c;0.697;0.667;0.022;0.106201;0.420792
trigger-0-unbounded-lhs-1-neg-since;4n;0.787;0.759;0.017;0.116129;0.388009
trigger-0-unbounded-lhs-1-neg-since;4l;0.656;0.629;0.021;0.132524;0.397647
trigger-0-unbounded-lhs-1-neg-since;4c;3.168;3.112;0.038;0.485273;1.61117
trigger-0-unbounded-lhs-1-neg-since;8n;1.697;1.661;0.024;0.251653;0.759052
trigger-0-unbounded-lhs-1-neg-since;8l;1.204;1.171;0.022;0.243679;0.741965
trigger-0-unbounded-lhs-1-neg-since;8c;13.977;13.845;0.119;2.09688;6.27475
trigger-0-unbounded-lhs-1-neg-since;baseline;0.153;0.135;0.009;0.026764;0.081812
trigger-0-unbounded-lhs-1-neg-since;2n;0.337;0.314;0.014;0.050695;0.195452
trigger-0-unbounded-lhs-1-neg-since;2l;0.301;0.281;0.010;0.056944;0.176524
trigger-0-unbounded-lhs-1-neg-since;2c;0.650;0.628;0.013;0.098892;0.39394
trigger-0-unbounded-lhs-1-neg-since;4n;0.746;0.720;0.016;0.111497;0.366621
trigger-0-unbounded-lhs-1-neg-since;4l;0.608;0.585;0.014;0.122503;0.367313
trigger-0-unbounded-lhs-1-neg-since;4c;3.062;3.018;0.032;0.466699;1.54894
trigger-0-unbounded-lhs-1-neg-since;8n;1.699;1.667;0.024;0.263645;0.769793
trigger-0-unbounded-lhs-1-neg-since;8l;1.194;1.164;0.019;0.242743;0.737579
trigger-0-unbounded-lhs-1-neg-since;8c;14.161;14.037;0.113;2.21815;6.42209
trigger-0-unbounded-lhs-1-neg-since;baseline;0.156;0.136;0.015;0.027006;0.082
trigger-0-unbounded-lhs-1-neg-since;2n;0.341;0.320;0.016;0.05086;0.199849
trigger-0-unbounded-lhs-1-neg-since;2l;0.312;0.290;0.014;0.058237;0.181877
trigger-0-unbounded-lhs-1-neg-since;2c;0.646;0.622;0.013;0.098733;0.391538
trigger-0-unbounded-lhs-1-neg-since;4n;0.747;0.722;0.014;0.109887;0.365555
trigger-0-unbounded-lhs-1-neg-since;4l;0.610;0.586;0.014;0.12216;0.367658
trigger-0-unbounded-lhs-1-neg-since;4c;3.069;3.022;0.037;0.465252;1.5553
trigger-0-unbounded-lhs-1-neg-since;8n;1.682;1.649;0.023;0.253602;0.757286
trigger-0-unbounded-lhs-1-neg-since;8l;1.206;1.174;0.020;0.248201;0.743593
trigger-0-unbounded-lhs-1-neg-since;8c;14.085;13.961;0.115;2.24398;6.4301
trigger-0-unbounded-lhs-1-neg-since;baseline;0.157;0.139;0.009;0.02809;0.083699
trigger-0-unbounded-lhs-1-neg-since;2n;0.317;0.298;0.010;0.046659;0.185047
trigger-0-unbounded-lhs-1-neg-since;2l;0.303;0.284;0.009;0.057916;0.177927
trigger-0-unbounded-lhs-1-neg-since;2c;0.637;0.612;0.015;0.097994;0.384557
trigger-0-unbounded-lhs-1-neg-since;4n;0.727;0.703;0.014;0.106796;0.356541
trigger-0-unbounded-lhs-1-neg-since;4l;0.600;0.578;0.012;0.120607;0.362494
trigger-0-unbounded-lhs-1-neg-since;4c;3.005;2.964;0.031;0.452242;1.51844
trigger-0-unbounded-lhs-1-neg-since;8n;1.675;1.647;0.018;0.252083;0.75336
trigger-0-unbounded-lhs-1-neg-since;8l;1.210;1.180;0.020;0.246988;0.741006
trigger-0-unbounded-lhs-1-neg-since;8c;13.871;13.751;0.110;2.16294;6.28454
trigger-0-unbounded-lhs-1-neg-since;baseline;0.156;0.137;0.010;0.02712;0.082046
trigger-0-unbounded-lhs-1-neg-since;2n;0.319;0.297;0.014;0.046054;0.18414
trigger-0-unbounded-lhs-1-neg-since;2l;0.295;0.278;0.009;0.056282;0.174394
trigger-0-unbounded-lhs-1-neg-since;2c;0.645;0.620;0.015;0.098577;0.390045
trigger-0-unbounded-lhs-1-neg-since;4n;0.746;0.709;0.020;0.108065;0.359843
trigger-0-unbounded-lhs-1-neg-since;4l;0.615;0.591;0.013;0.122964;0.368464
trigger-0-unbounded-lhs-1-neg-since;4c;3.028;2.984;0.031;0.452935;1.52386
trigger-0-unbounded-lhs-1-neg-since;8n;1.669;1.637;0.022;0.248965;0.752064
trigger-0-unbounded-lhs-1-neg-since;8l;1.184;1.153;0.023;0.239821;0.725567
trigger-0-unbounded-lhs-1-neg-since;8c;13.945;13.827;0.106;2.19277;6.35139
trigger-0-unbounded-lhs-1-neg-since;baseline;0.154;0.136;0.010;0.026865;0.081369
trigger-0-unbounded-lhs-1-neg-since;2n;0.329;0.309;0.011;0.048352;0.192153
trigger-0-unbounded-lhs-1-neg-since;2l;0.302;0.281;0.012;0.05714;0.176373
trigger-0-unbounded-lhs-1-neg-since;2c;0.645;0.622;0.014;0.097439;0.390958
trigger-0-unbounded-lhs-1-neg-since;4n;0.723;0.699;0.020;0.106751;0.355255
trigger-0-unbounded-lhs-1-neg-since;4l;0.605;0.580;0.016;0.120777;0.364056
trigger-0-unbounded-lhs-1-neg-since;4c;3.036;2.993;0.029;0.457317;1.53512
trigger-0-unbounded-lhs-1-neg-since;8n;1.668;1.638;0.025;0.253507;0.755636
trigger-0-unbounded-lhs-1-neg-since;8l;1.201;1.162;0.021;0.243173;0.731877
trigger-0-unbounded-lhs-1-neg-since;8c;14.004;13.884;0.106;2.21517;6.39872
trigger-0-unbounded-lhs-1-neg-since;baseline;0.159;0.139;0.012;0.027632;0.083628
trigger-0-unbounded-lhs-1-neg-since;2n;0.324;0.302;0.013;0.047014;0.18666
trigger-0-unbounded-lhs-1-neg-since;2l;0.304;0.282;0.014;0.057192;0.176365
trigger-0-unbounded-lhs-1-neg-since;2c;0.642;0.618;0.018;0.097115;0.386752
trigger-0-unbounded-lhs-1-neg-since;4n;0.713;0.688;0.016;0.103715;0.348033
trigger-0-unbounded-lhs-1-neg-since;4l;0.615;0.590;0.019;0.122956;0.368715
trigger-0-unbounded-lhs-1-neg-since;4c;3.016;2.972;0.034;0.459945;1.52901
trigger-0-unbounded-lhs-1-neg-since;8n;1.662;1.628;0.023;0.244425;0.740719
trigger-0-unbounded-lhs-1-neg-since;8l;1.187;1.155;0.027;0.240163;0.726116
trigger-0-unbounded-lhs-1-neg-since;8c;13.965;13.833;0.112;2.17934;6.35963
trigger-0-unbounded-lhs-1-neg-since;baseline;0.155;0.135;0.011;0.026801;0.081251
trigger-0-unbounded-lhs-1-neg-since;2n;0.319;0.297;0.017;0.046075;0.184415
trigger-0-unbounded-lhs-1-neg-since;2l;0.295;0.277;0.014;0.056451;0.174009
trigger-0-unbounded-lhs-1-neg-since;2c;0.637;0.612;0.015;0.098081;0.385109
trigger-0-unbounded-lhs-1-neg-since;4n;0.718;0.692;0.018;0.104504;0.349121
trigger-0-unbounded-lhs-1-neg-since;4l;0.615;0.591;0.015;0.123698;0.369234
trigger-0-unbounded-lhs-1-neg-since;4c;3.034;2.992;0.030;0.458629;1.53721
trigger-0-unbounded-lhs-1-neg-since;8n;1.689;1.658;0.019;0.25791;0.762817
trigger-0-unbounded-lhs-1-neg-since;8l;1.180;1.150;0.023;0.239468;0.723571
trigger-0-unbounded-lhs-1-neg-since;8c;13.992;13.873;0.100;2.22328;6.38117
trigger-0-unbounded-lhs-1-neg-since;baseline;0.160;0.140;0.013;0.028384;0.085322
trigger-0-unbounded-lhs-1-neg-since;2n;0.338;0.310;0.016;0.048148;0.192212
trigger-0-unbounded-lhs-1-neg-since;2l;0.303;0.284;0.010;0.0576;0.178509
trigger-0-unbounded-lhs-1-neg-since;2c;0.650;0.623;0.016;0.097074;0.391361
trigger-0-unbounded-lhs-1-neg-since;4n;0.727;0.701;0.016;0.106338;0.355077
trigger-0-unbounded-lhs-1-neg-since;4l;0.610;0.584;0.016;0.12196;0.366954
trigger-0-unbounded-lhs-1-neg-since;4c;3.022;2.980;0.030;0.453292;1.52247
trigger-0-unbounded-lhs-1-neg-since;8n;1.655;1.625;0.024;0.246665;0.740805
trigger-0-unbounded-lhs-1-neg-since;8l;1.180;1.148;0.021;0.239734;0.72706
trigger-0-unbounded-lhs-1-neg-since;8c;13.819;13.697;0.104;2.10867;6.21648
trigger-0-unbounded-lhs-1-neg-since;baseline;0.156;0.137;0.010;0.027131;0.082096
trigger-0-unbounded-lhs-1-neg-since;2n;0.320;0.302;0.011;0.047147;0.186712
trigger-0-unbounded-lhs-1-neg-since;2l;0.299;0.279;0.010;0.056607;0.175404
trigger-0-unbounded-lhs-1-neg-since;2c;0.646;0.623;0.013;0.097578;0.391674
trigger-0-unbounded-lhs-1-neg-since;4n;0.740;0.714;0.017;0.109546;0.362098
trigger-0-unbounded-lhs-1-neg-since;4l;0.609;0.587;0.013;0.124839;0.369632
trigger-0-unbounded-lhs-1-neg-since;4c;3.043;2.997;0.036;0.462097;1.5377
trigger-0-unbounded-lhs-1-neg-since;8n;1.665;1.624;0.024;0.248736;0.740628
trigger-0-unbounded-lhs-1-neg-since;8l;1.179;1.147;0.022;0.239637;0.726442
trigger-0-unbounded-lhs-1-neg-since;8c;13.853;13.734;0.107;2.09382;6.24247
trigger-0-unbounded-lhs-1-since;baseline;0.161;0.140;0.014;0.02817;0.085382
trigger-0-unbounded-lhs-1-since;2n;0.335;0.312;0.013;0.053199;0.193576
trigger-0-unbounded-lhs-1-since;2l;0.307;0.285;0.010;0.067771;0.180014
trigger-0-unbounded-lhs-1-since;2c;0.659;0.633;0.018;0.110964;0.403284
trigger-0-unbounded-lhs-1-since;4n;0.764;0.738;0.015;0.121658;0.379995
trigger-0-unbounded-lhs-1-since;4l;0.617;0.592;0.019;0.1324;0.38293
trigger-0-unbounded-lhs-1-since;4c;3.113;3.067;0.035;0.528331;1.60453
trigger-0-unbounded-lhs-1-since;8n;1.720;1.686;0.023;0.305272;0.820202
trigger-0-unbounded-lhs-1-since;8l;1.265;1.233;0.020;0.283563;0.798796
trigger-0-unbounded-lhs-1-since;8c;14.377;14.250;0.112;2.63149;6.71434
trigger-0-unbounded-lhs-1-since;baseline;0.158;0.140;0.009;0.02773;0.084453
trigger-0-unbounded-lhs-1-since;2n;0.329;0.309;0.010;0.053289;0.190923
trigger-0-unbounded-lhs-1-since;2l;0.305;0.284;0.012;0.067493;0.178135
trigger-0-unbounded-lhs-1-since;2c;0.657;0.633;0.014;0.109063;0.402849
trigger-0-unbounded-lhs-1-since;4n;0.739;0.713;0.016;0.119144;0.369922
trigger-0-unbounded-lhs-1-since;4l;0.621;0.598;0.014;0.133407;0.385829
trigger-0-unbounded-lhs-1-since;4c;3.093;3.051;0.032;0.527542;1.59543
trigger-0-unbounded-lhs-1-since;8n;1.681;1.650;0.020;0.283684;0.791176
trigger-0-unbounded-lhs-1-since;8l;1.244;1.215;0.019;0.279441;0.781443
trigger-0-unbounded-lhs-1-since;8c;14.403;14.282;0.112;2.65098;6.74041
trigger-0-unbounded-lhs-1-since;baseline;0.158;0.137;0.012;0.02696;0.083002
trigger-0-unbounded-lhs-1-since;2n;0.335;0.312;0.014;0.053567;0.192304
trigger-0-unbounded-lhs-1-since;2l;0.301;0.279;0.014;0.066963;0.175894
trigger-0-unbounded-lhs-1-since;2c;0.661;0.638;0.018;0.111335;0.405302
trigger-0-unbounded-lhs-1-since;4n;0.744;0.720;0.013;0.119678;0.375426
trigger-0-unbounded-lhs-1-since;4l;0.615;0.591;0.018;0.130976;0.379387
trigger-0-unbounded-lhs-1-since;4c;3.077;3.034;0.030;0.522204;1.57946
trigger-0-unbounded-lhs-1-since;8n;1.709;1.679;0.020;0.303688;0.809924
trigger-0-unbounded-lhs-1-since;8l;1.263;1.230;0.022;0.284656;0.792294
trigger-0-unbounded-lhs-1-since;8c;14.184;14.066;0.111;2.51041;6.53209
trigger-0-unbounded-lhs-1-since;baseline;0.155;0.135;0.010;0.026748;0.082354
trigger-0-unbounded-lhs-1-since;2n;0.321;0.301;0.015;0.051157;0.185255
trigger-0-unbounded-lhs-1-since;2l;0.298;0.279;0.010;0.065981;0.176114
trigger-0-unbounded-lhs-1-since;2c;0.665;0.639;0.016;0.111038;0.404377
trigger-0-unbounded-lhs-1-since;4n;0.745;0.719;0.017;0.120966;0.374246
trigger-0-unbounded-lhs-1-since;4l;0.614;0.591;0.013;0.132873;0.381447
trigger-0-unbounded-lhs-1-since;4c;3.132;3.066;0.040;0.530083;1.60927
trigger-0-unbounded-lhs-1-since;8n;1.698;1.663;0.027;0.288819;0.794357
trigger-0-unbounded-lhs-1-since;8l;1.261;1.230;0.019;0.283709;0.792419
trigger-0-unbounded-lhs-1-since;8c;14.162;14.045;0.098;2.45947;6.48778
trigger-0-unbounded-lhs-1-since;baseline;0.154;0.135;0.014;0.026512;0.082392
trigger-0-unbounded-lhs-1-since;2n;0.328;0.307;0.017;0.052857;0.190285
trigger-0-unbounded-lhs-1-since;2l;0.302;0.283;0.011;0.067133;0.178696
trigger-0-unbounded-lhs-1-since;2c;0.656;0.632;0.013;0.109878;0.400972
trigger-0-unbounded-lhs-1-since;4n;0.749;0.726;0.013;0.122616;0.377023
trigger-0-unbounded-lhs-1-since;4l;0.618;0.595;0.018;0.13175;0.382686
trigger-0-unbounded-lhs-1-since;4c;3.100;3.057;0.033;0.527346;1.60174
trigger-0-unbounded-lhs-1-since;8n;1.669;1.638;0.025;0.28196;0.777579
trigger-0-unbounded-lhs-1-since;8l;1.255;1.224;0.020;0.284532;0.795276
trigger-0-unbounded-lhs-1-since;8c;14.177;14.058;0.108;2.5304;6.54628
trigger-0-unbounded-lhs-1-since;baseline;0.157;0.140;0.008;0.028209;0.085874
trigger-0-unbounded-lhs-1-since;2n;0.336;0.317;0.010;0.054493;0.196972
trigger-0-unbounded-lhs-1-since;2l;0.298;0.278;0.015;0.065939;0.174904
trigger-0-unbounded-lhs-1-since;2c;0.661;0.638;0.013;0.111172;0.406851
trigger-0-unbounded-lhs-1-since;4n;0.743;0.718;0.019;0.1216;0.373775
trigger-0-unbounded-lhs-1-since;4l;0.624;0.599;0.015;0.13239;0.386913
trigger-0-unbounded-lhs-1-since;4c;3.128;3.083;0.034;0.530347;1.61887
trigger-0-unbounded-lhs-1-since;8n;1.723;1.691;0.021;0.303797;0.822244
trigger-0-unbounded-lhs-1-since;8l;1.265;1.232;0.023;0.28549;0.796211
trigger-0-unbounded-lhs-1-since;8c;14.203;14.081;0.107;2.45955;6.51571
trigger-0-unbounded-lhs-1-since;baseline;0.154;0.135;0.014;0.026764;0.082251
trigger-0-unbounded-lhs-1-since;2n;0.326;0.304;0.013;0.05163;0.188027
trigger-0-unbounded-lhs-1-since;2l;0.299;0.279;0.015;0.066167;0.175275
trigger-0-unbounded-lhs-1-since;2c;0.669;0.644;0.016;0.111417;0.409724
trigger-0-unbounded-lhs-1-since;4n;0.743;0.718;0.015;0.122464;0.375329
trigger-0-unbounded-lhs-1-since;4l;0.612;0.589;0.017;0.131364;0.379906
trigger-0-unbounded-lhs-1-since;4c;3.065;3.023;0.035;0.511773;1.56642
trigger-0-unbounded-lhs-1-since;8n;1.712;1.680;0.020;0.294331;0.807702
trigger-0-unbounded-lhs-1-since;8l;1.253;1.223;0.022;0.283207;0.792405
trigger-0-unbounded-lhs-1-since;8c;14.349;14.229;0.111;2.5839;6.62975
trigger-0-unbounded-lhs-1-since;baseline;0.160;0.141;0.010;0.027661;0.085702
trigger-0-unbounded-lhs-1-since;2n;0.328;0.308;0.011;0.05307;0.189614
trigger-0-unbounded-lhs-1-since;2l;0.305;0.286;0.010;0.068029;0.180163
trigger-0-unbounded-lhs-1-since;2c;0.681;0.641;0.018;0.112148;0.4077
trigger-0-unbounded-lhs-1-since;4n;0.745;0.721;0.014;0.121701;0.377108
trigger-0-unbounded-lhs-1-since;4l;0.624;0.599;0.017;0.135312;0.388081
trigger-0-unbounded-lhs-1-since;4c;3.093;3.050;0.031;0.525825;1.59813
trigger-0-unbounded-lhs-1-since;8n;1.696;1.664;0.026;0.29913;0.803354
trigger-0-unbounded-lhs-1-since;8l;1.255;1.223;0.021;0.282544;0.7901
trigger-0-unbounded-lhs-1-since;8c;14.151;14.033;0.113;2.45165;6.47568
trigger-0-unbounded-lhs-1-since;baseline;0.163;0.144;0.014;0.02864;0.087437
trigger-0-unbounded-lhs-1-since;2n;0.336;0.315;0.011;0.05362;0.1929
trigger-0-unbounded-lhs-1-since;2l;0.298;0.279;0.010;0.065794;0.175415
trigger-0-unbounded-lhs-1-since;2c;0.654;0.632;0.013;0.109354;0.400537
trigger-0-unbounded-lhs-1-since;4n;0.738;0.715;0.013;0.120084;0.375193
trigger-0-unbounded-lhs-1-since;4l;0.620;0.596;0.018;0.132899;0.385152
trigger-0-unbounded-lhs-1-since;4c;3.066;3.024;0.030;0.518358;1.57619
trigger-0-unbounded-lhs-1-since;8n;1.700;1.668;0.025;0.304677;0.812322
trigger-0-unbounded-lhs-1-since;8l;1.287;1.235;0.026;0.286679;0.802098
trigger-0-unbounded-lhs-1-since;8c;14.314;14.194;0.106;2.60691;6.65859
trigger-0-unbounded-lhs-1-since;baseline;0.159;0.140;0.009;0.027776;0.085054
trigger-0-unbounded-lhs-1-since;2n;0.323;0.303;0.010;0.051511;0.186671
trigger-0-unbounded-lhs-1-since;2l;0.297;0.278;0.009;0.066208;0.175502
trigger-0-unbounded-lhs-1-since;2c;0.658;0.634;0.015;0.110538;0.403164
trigger-0-unbounded-lhs-1-since;4n;0.737;0.712;0.015;0.119341;0.37106
trigger-0-unbounded-lhs-1-since;4l;0.626;0.603;0.013;0.13499;0.390341
trigger-0-unbounded-lhs-1-since;4c;3.081;3.036;0.034;0.526019;1.58404
trigger-0-unbounded-lhs-1-since;8n;1.681;1.649;0.020;0.285675;0.790359
trigger-0-unbounded-lhs-1-since;8l;1.257;1.224;0.024;0.282068;0.789299
trigger-0-unbounded-lhs-1-since;8c;14.180;14.059;0.109;2.46985;6.46894
trigger-0-unbounded-lhs-2-historically;baseline;0.214;0.190;0.014;0.048036;0.120589
trigger-0-unbounded-lhs-2-historically;2n;0.447;0.423;0.017;0.0835;0.261333
trigger-0-unbounded-lhs-2-historically;2l;0.403;0.382;0.011;0.099993;0.25409
trigger-0-unbounded-lhs-2-historically;2c;0.908;0.880;0.016;0.170392;0.551876
trigger-0-unbounded-lhs-2-historically;4n;1.007;0.978;0.017;0.192435;0.496431
trigger-0-unbounded-lhs-2-historically;4l;0.812;0.782;0.017;0.19434;0.527099
trigger-0-unbounded-lhs-2-historically;4c;4.212;4.156;0.045;0.786412;2.10816
trigger-0-unbounded-lhs-2-historically;8n;2.244;2.203;0.029;0.465636;1.08543
