experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
release-0-bounded-lhs-0-always;baseline;0.421;0.400;0.010;0.35361
release-0-bounded-lhs-0-always;2n;0.969;0.947;0.012;0.846497
release-0-bounded-lhs-0-always;2l;0.822;0.802;0.012;0.71468
release-0-bounded-lhs-0-always;2c;1.984;1.958;0.014;1.76327
release-0-bounded-lhs-0-always;4n;2.218;2.193;0.014;1.9031
release-0-bounded-lhs-0-always;4l;1.729;1.703;0.020;1.52536
release-0-bounded-lhs-0-always;4c;9.405;9.360;0.032;8.14656
release-0-bounded-lhs-0-always;8n;5.049;5.016;0.022;4.19429
release-0-bounded-lhs-0-always;8l;3.572;3.540;0.023;3.18512
release-0-bounded-lhs-0-always;8c;43.470;43.341;0.115;36.1352
release-0-bounded-lhs-0-always;baseline;0.401;0.382;0.014;0.337586
release-0-bounded-lhs-0-always;2n;0.936;0.914;0.012;0.815859
release-0-bounded-lhs-0-always;2l;0.807;0.786;0.015;0.700226
release-0-bounded-lhs-0-always;2c;1.939;1.916;0.014;1.72286
release-0-bounded-lhs-0-always;4n;2.191;2.168;0.014;1.87802
release-0-bounded-lhs-0-always;4l;1.743;1.721;0.014;1.54196
release-0-bounded-lhs-0-always;4c;9.582;9.522;0.036;8.29242
release-0-bounded-lhs-0-always;8n;5.156;5.125;0.021;4.2934
release-0-bounded-lhs-0-always;8l;3.581;3.550;0.021;3.19692
release-0-bounded-lhs-0-always;8c;43.973;43.853;0.101;36.6196
release-0-bounded-lhs-0-always;baseline;0.415;0.396;0.014;0.351137
release-0-bounded-lhs-0-always;2n;0.934;0.915;0.011;0.817507
release-0-bounded-lhs-0-always;2l;0.828;0.806;0.014;0.716967
release-0-bounded-lhs-0-always;2c;1.950;1.927;0.013;1.73362
release-0-bounded-lhs-0-always;4n;2.188;2.165;0.013;1.87848
release-0-bounded-lhs-0-always;4l;1.755;1.707;0.013;1.52832
release-0-bounded-lhs-0-always;4c;9.506;9.465;0.035;8.23997
release-0-bounded-lhs-0-always;8n;5.102;5.071;0.025;4.23855
release-0-bounded-lhs-0-always;8l;3.588;3.559;0.018;3.20602
release-0-bounded-lhs-0-always;8c;43.800;43.673;0.113;36.4606
release-0-bounded-lhs-0-always;baseline;0.405;0.386;0.009;0.341374
release-0-bounded-lhs-0-always;2n;0.950;0.930;0.011;0.829965
release-0-bounded-lhs-0-always;2l;0.824;0.804;0.010;0.717073
release-0-bounded-lhs-0-always;2c;1.964;1.941;0.013;1.74626
release-0-bounded-lhs-0-always;4n;2.201;2.174;0.016;1.88626
release-0-bounded-lhs-0-always;4l;1.724;1.701;0.018;1.52231
release-0-bounded-lhs-0-always;4c;9.417;9.373;0.031;8.15751
release-0-bounded-lhs-0-always;8n;5.068;5.037;0.020;4.21626
release-0-bounded-lhs-0-always;8l;3.607;3.578;0.018;3.22514
release-0-bounded-lhs-0-always;8c;43.725;43.601;0.106;36.3985
release-0-bounded-lhs-0-always;baseline;0.408;0.388;0.013;0.342518
release-0-bounded-lhs-0-always;2n;0.926;0.908;0.009;0.810654
release-0-bounded-lhs-0-always;2l;0.821;0.799;0.014;0.711294
release-0-bounded-lhs-0-always;2c;1.967;1.942;0.015;1.74368
release-0-bounded-lhs-0-always;4n;2.252;2.230;0.016;1.94291
release-0-bounded-lhs-0-always;4l;1.713;1.691;0.012;1.51272
release-0-bounded-lhs-0-always;4c;9.487;9.418;0.034;8.20403
release-0-bounded-lhs-0-always;8n;5.292;5.258;0.023;4.44155
release-0-bounded-lhs-0-always;8l;3.596;3.568;0.018;3.2105
release-0-bounded-lhs-0-always;8c;43.844;43.723;0.104;36.4991
release-0-bounded-lhs-0-always;baseline;0.414;0.396;0.008;0.350337
release-0-bounded-lhs-0-always;2n;0.951;0.930;0.013;0.830969
release-0-bounded-lhs-0-always;2l;0.813;0.794;0.010;0.706875
release-0-bounded-lhs-0-always;2c;1.947;1.923;0.018;1.73105
release-0-bounded-lhs-0-always;4n;2.243;2.193;0.014;1.90443
release-0-bounded-lhs-0-always;4l;1.718;1.695;0.017;1.51867
release-0-bounded-lhs-0-always;4c;9.445;9.401;0.033;8.18818
release-0-bounded-lhs-0-always;8n;5.070;5.039;0.020;4.21919
release-0-bounded-lhs-0-always;8l;3.566;3.536;0.023;3.18057
release-0-bounded-lhs-0-always;8c;43.907;43.782;0.112;36.5057
release-0-bounded-lhs-0-always;baseline;0.396;0.377;0.013;0.333505
release-0-bounded-lhs-0-always;2n;0.942;0.921;0.012;0.822723
release-0-bounded-lhs-0-always;2l;0.816;0.796;0.010;0.707753
release-0-bounded-lhs-0-always;2c;1.959;1.933;0.015;1.74124
release-0-bounded-lhs-0-always;4n;2.190;2.165;0.016;1.87822
release-0-bounded-lhs-0-always;4l;1.734;1.711;0.013;1.53184
release-0-bounded-lhs-0-always;4c;9.407;9.364;0.030;8.15415
release-0-bounded-lhs-0-always;8n;5.067;5.034;0.024;4.20778
release-0-bounded-lhs-0-always;8l;3.659;3.602;0.025;3.24469
release-0-bounded-lhs-0-always;8c;43.891;43.773;0.101;36.5352
release-0-bounded-lhs-0-always;baseline;0.402;0.384;0.009;0.338418
release-0-bounded-lhs-0-always;2n;0.929;0.910;0.011;0.812928
release-0-bounded-lhs-0-always;2l;0.814;0.793;0.010;0.706476
release-0-bounded-lhs-0-always;2c;1.950;1.925;0.015;1.73154
release-0-bounded-lhs-0-always;4n;2.300;2.276;0.015;1.98619
release-0-bounded-lhs-0-always;4l;1.744;1.717;0.017;1.53786
release-0-bounded-lhs-0-always;4c;9.418;9.350;0.035;8.13949
release-0-bounded-lhs-0-always;8n;5.078;5.047;0.020;4.21446
release-0-bounded-lhs-0-always;8l;3.599;3.568;0.021;3.20979
release-0-bounded-lhs-0-always;8c;43.359;43.235;0.109;36.0491
release-0-bounded-lhs-0-always;baseline;0.413;0.396;0.008;0.350376
release-0-bounded-lhs-0-always;2n;0.956;0.934;0.014;0.835216
release-0-bounded-lhs-0-always;2l;0.851;0.831;0.011;0.742514
release-0-bounded-lhs-0-always;2c;1.982;1.958;0.019;1.76494
release-0-bounded-lhs-0-always;4n;2.328;2.277;0.016;1.98887
release-0-bounded-lhs-0-always;4l;1.726;1.703;0.018;1.52482
release-0-bounded-lhs-0-always;4c;9.528;9.485;0.035;8.23908
release-0-bounded-lhs-0-always;8n;5.268;5.238;0.023;4.41913
release-0-bounded-lhs-0-always;8l;3.616;3.587;0.023;3.23269
release-0-bounded-lhs-0-always;8c;43.460;43.312;0.111;36.1179
release-0-bounded-lhs-0-always;baseline;0.397;0.380;0.010;0.336001
release-0-bounded-lhs-0-always;2n;0.945;0.925;0.010;0.827058
release-0-bounded-lhs-0-always;2l;0.827;0.809;0.010;0.721509
release-0-bounded-lhs-0-always;2c;1.967;1.945;0.015;1.75053
release-0-bounded-lhs-0-always;4n;2.195;2.173;0.013;1.88487
release-0-bounded-lhs-0-always;4l;1.711;1.688;0.013;1.5096
release-0-bounded-lhs-0-always;4c;9.453;9.411;0.030;8.20154
release-0-bounded-lhs-0-always;8n;5.066;5.034;0.024;4.21619
release-0-bounded-lhs-0-always;8l;3.621;3.565;0.021;3.20917
release-0-bounded-lhs-0-always;8c;43.942;43.817;0.111;36.5766
release-0-bounded-lhs-0-until;baseline;0.303;0.283;0.009;0.249242
release-0-bounded-lhs-0-until;2n;0.688;0.668;0.010;0.596279
release-0-bounded-lhs-0-until;2l;0.603;0.580;0.011;0.515267
release-0-bounded-lhs-0-until;2c;1.362;1.339;0.012;1.20127
release-0-bounded-lhs-0-until;4n;1.606;1.579;0.014;1.39397
release-0-bounded-lhs-0-until;4l;1.239;1.210;0.021;1.08328
release-0-bounded-lhs-0-until;4c;6.947;6.903;0.030;6.11912
release-0-bounded-lhs-0-until;8n;3.873;3.817;0.020;3.21553
release-0-bounded-lhs-0-until;8l;2.659;2.628;0.023;2.36367
release-0-bounded-lhs-0-until;8c;31.577;31.438;0.101;26.4082
release-0-bounded-lhs-0-until;baseline;0.305;0.288;0.008;0.254268
release-0-bounded-lhs-0-until;2n;0.683;0.663;0.015;0.592709
release-0-bounded-lhs-0-until;2l;0.611;0.592;0.010;0.525313
release-0-bounded-lhs-0-until;2c;1.379;1.355;0.014;1.2164
release-0-bounded-lhs-0-until;4n;1.673;1.648;0.017;1.46528
release-0-bounded-lhs-0-until;4l;1.288;1.266;0.012;1.13857
release-0-bounded-lhs-0-until;4c;6.854;6.815;0.027;6.03244
release-0-bounded-lhs-0-until;8n;3.760;3.731;0.019;3.14049
release-0-bounded-lhs-0-until;8l;2.610;2.581;0.020;2.3179
release-0-bounded-lhs-0-until;8c;31.501;31.389;0.095;26.3748
release-0-bounded-lhs-0-until;baseline;0.305;0.286;0.009;0.251346
release-0-bounded-lhs-0-until;2n;0.694;0.675;0.012;0.601816
release-0-bounded-lhs-0-until;2l;0.629;0.608;0.013;0.541458
release-0-bounded-lhs-0-until;2c;1.399;1.377;0.012;1.23941
release-0-bounded-lhs-0-until;4n;1.639;1.590;0.014;1.40617
release-0-bounded-lhs-0-until;4l;1.231;1.208;0.017;1.08263
release-0-bounded-lhs-0-until;4c;6.923;6.883;0.029;6.10061
release-0-bounded-lhs-0-until;8n;3.776;3.744;0.021;3.15144
release-0-bounded-lhs-0-until;8l;2.630;2.600;0.021;2.33313
release-0-bounded-lhs-0-until;8c;31.697;31.586;0.094;26.5338
release-0-bounded-lhs-0-until;baseline;0.315;0.278;0.012;0.244918
release-0-bounded-lhs-0-until;2n;0.681;0.661;0.015;0.590474
release-0-bounded-lhs-0-until;2l;0.598;0.580;0.009;0.514439
release-0-bounded-lhs-0-until;2c;1.397;1.353;0.014;1.21351
release-0-bounded-lhs-0-until;4n;1.602;1.578;0.018;1.3945
release-0-bounded-lhs-0-until;4l;1.236;1.213;0.017;1.08762
release-0-bounded-lhs-0-until;4c;7.008;6.942;0.032;6.15303
release-0-bounded-lhs-0-until;8n;3.755;3.726;0.019;3.13622
release-0-bounded-lhs-0-until;8l;2.630;2.601;0.017;2.33552
release-0-bounded-lhs-0-until;8c;33.981;33.849;0.115;28.5469
release-0-bounded-lhs-0-until;baseline;0.345;0.326;0.009;0.287511
release-0-bounded-lhs-0-until;2n;0.771;0.751;0.010;0.671409
release-0-bounded-lhs-0-until;2l;0.632;0.612;0.010;0.542154
release-0-bounded-lhs-0-until;2c;1.472;1.451;0.012;1.30496
release-0-bounded-lhs-0-until;4n;1.722;1.698;0.018;1.5035
release-0-bounded-lhs-0-until;4l;1.296;1.275;0.012;1.14298
release-0-bounded-lhs-0-until;4c;7.749;7.709;0.028;6.85044
release-0-bounded-lhs-0-until;8n;4.220;4.189;0.020;3.54321
release-0-bounded-lhs-0-until;8l;2.955;2.928;0.017;2.63069
release-0-bounded-lhs-0-until;8c;33.294;33.194;0.088;27.9399
release-0-bounded-lhs-0-until;baseline;0.310;0.290;0.014;0.256481
release-0-bounded-lhs-0-until;2n;0.687;0.668;0.010;0.596021
release-0-bounded-lhs-0-until;2l;0.596;0.575;0.013;0.509526
release-0-bounded-lhs-0-until;2c;1.397;1.373;0.014;1.23531
release-0-bounded-lhs-0-until;4n;1.607;1.585;0.013;1.40076
release-0-bounded-lhs-0-until;4l;1.218;1.197;0.016;1.07113
release-0-bounded-lhs-0-until;4c;6.942;6.903;0.029;6.11898
release-0-bounded-lhs-0-until;8n;3.830;3.801;0.019;3.19263
release-0-bounded-lhs-0-until;8l;2.655;2.625;0.020;2.35529
release-0-bounded-lhs-0-until;8c;32.252;32.144;0.094;27.1171
release-0-bounded-lhs-0-until;baseline;0.297;0.280;0.007;0.246743
release-0-bounded-lhs-0-until;2n;0.687;0.668;0.010;0.595333
release-0-bounded-lhs-0-until;2l;0.597;0.576;0.015;0.508836
release-0-bounded-lhs-0-until;2c;1.422;1.373;0.014;1.23318
release-0-bounded-lhs-0-until;4n;1.679;1.657;0.013;1.47379
release-0-bounded-lhs-0-until;4l;1.221;1.198;0.012;1.0715
release-0-bounded-lhs-0-until;4c;6.987;6.947;0.029;6.15779
release-0-bounded-lhs-0-until;8n;3.759;3.730;0.018;3.13639
release-0-bounded-lhs-0-until;8l;2.586;2.557;0.020;2.29452
release-0-bounded-lhs-0-until;8c;31.802;31.666;0.101;26.622
release-0-bounded-lhs-0-until;baseline;0.297;0.279;0.009;0.245345
release-0-bounded-lhs-0-until;2n;0.698;0.678;0.011;0.604443
release-0-bounded-lhs-0-until;2l;0.588;0.570;0.009;0.504334
release-0-bounded-lhs-0-until;2c;1.398;1.377;0.012;1.23913
release-0-bounded-lhs-0-until;4n;1.609;1.587;0.012;1.40241
release-0-bounded-lhs-0-until;4l;1.228;1.206;0.014;1.07921
release-0-bounded-lhs-0-until;4c;7.004;6.937;0.038;6.14998
release-0-bounded-lhs-0-until;8n;3.768;3.739;0.019;3.15052
release-0-bounded-lhs-0-until;8l;2.652;2.624;0.018;2.35636
release-0-bounded-lhs-0-until;8c;32.254;32.144;0.092;27.1269
release-0-bounded-lhs-0-until;baseline;0.301;0.284;0.009;0.249332
release-0-bounded-lhs-0-until;2n;0.685;0.665;0.015;0.593854
release-0-bounded-lhs-0-until;2l;0.590;0.572;0.009;0.505156
release-0-bounded-lhs-0-until;2c;1.381;1.358;0.015;1.21746
release-0-bounded-lhs-0-until;4n;1.605;1.582;0.013;1.39955
release-0-bounded-lhs-0-until;4l;1.226;1.203;0.013;1.0768
release-0-bounded-lhs-0-until;4c;7.005;6.965;0.029;6.16932
release-0-bounded-lhs-0-until;8n;3.802;3.771;0.020;3.17209
release-0-bounded-lhs-0-until;8l;2.688;2.643;0.022;2.36977
release-0-bounded-lhs-0-until;8c;31.530;31.393;0.104;26.3839
release-0-bounded-lhs-0-until;baseline;0.313;0.292;0.013;0.255516
release-0-bounded-lhs-0-until;2n;0.696;0.674;0.016;0.602422
release-0-bounded-lhs-0-until;2l;0.595;0.573;0.012;0.506853
release-0-bounded-lhs-0-until;2c;1.397;1.374;0.016;1.2365
release-0-bounded-lhs-0-until;4n;1.605;1.583;0.013;1.40087
release-0-bounded-lhs-0-until;4l;1.216;1.193;0.014;1.0675
release-0-bounded-lhs-0-until;4c;7.009;6.968;0.031;6.18055
release-0-bounded-lhs-0-until;8n;3.764;3.731;0.023;3.13186
release-0-bounded-lhs-0-until;8l;2.660;2.632;0.018;2.36474
release-0-bounded-lhs-0-until;8c;31.556;31.445;0.095;26.4165
release-0-bounded-lhs-1-always;baseline;0.582;0.560;0.015;0.49422
release-0-bounded-lhs-1-always;2n;1.350;1.324;0.016;1.16106
release-0-bounded-lhs-1-always;2l;1.168;1.141;0.018;1.01306
release-0-bounded-lhs-1-always;2c;2.775;2.743;0.018;2.42472
release-0-bounded-lhs-1-always;4n;3.259;3.203;0.019;2.67864
release-0-bounded-lhs-1-always;4l;2.439;2.408;0.018;2.1517
release-0-bounded-lhs-1-always;4c;13.159;13.098;0.046;10.8925
release-0-bounded-lhs-1-always;8n;7.086;7.046;0.030;5.86317
release-0-bounded-lhs-1-always;8l;5.075;5.036;0.026;4.53245
release-0-bounded-lhs-1-always;8c;59.321;59.135;0.165;48.2249
release-0-bounded-lhs-1-always;baseline;0.565;0.544;0.013;0.478276
release-0-bounded-lhs-1-always;2n;1.380;1.334;0.012;1.17166
release-0-bounded-lhs-1-always;2l;1.173;1.152;0.014;1.02237
release-0-bounded-lhs-1-always;2c;2.775;2.747;0.019;2.43187
release-0-bounded-lhs-1-always;4n;3.109;3.081;0.018;2.55968
release-0-bounded-lhs-1-always;4l;2.417;2.392;0.016;2.13549
release-0-bounded-lhs-1-always;4c;13.206;13.146;0.052;10.9703
release-0-bounded-lhs-1-always;8n;7.248;7.182;0.036;5.9782
release-0-bounded-lhs-1-always;8l;5.026;4.987;0.028;4.482
release-0-bounded-lhs-1-always;8c;59.767;59.581;0.173;48.6438
release-0-bounded-lhs-1-always;baseline;0.570;0.551;0.010;0.48441
release-0-bounded-lhs-1-always;2n;1.342;1.322;0.015;1.15709
release-0-bounded-lhs-1-always;2l;1.191;1.170;0.013;1.03907
release-0-bounded-lhs-1-always;2c;2.876;2.850;0.022;2.53486
release-0-bounded-lhs-1-always;4n;3.073;3.045;0.023;2.52989
release-0-bounded-lhs-1-always;4l;2.454;2.426;0.021;2.16922
release-0-bounded-lhs-1-always;4c;13.084;12.997;0.052;10.8236
release-0-bounded-lhs-1-always;8n;7.211;7.169;0.031;5.96059
release-0-bounded-lhs-1-always;8l;5.076;5.038;0.027;4.53353
release-0-bounded-lhs-1-always;8c;59.802;59.619;0.163;48.6676
release-0-bounded-lhs-1-always;baseline;0.568;0.551;0.009;0.486734
release-0-bounded-lhs-1-always;2n;1.353;1.331;0.013;1.16856
release-0-bounded-lhs-1-always;2l;1.158;1.136;0.016;1.00836
release-0-bounded-lhs-1-always;2c;2.750;2.723;0.016;2.40729
release-0-bounded-lhs-1-always;4n;3.071;3.044;0.018;2.53603
release-0-bounded-lhs-1-always;4l;2.522;2.496;0.015;2.2383
release-0-bounded-lhs-1-always;4c;13.072;13.014;0.045;10.8366
release-0-bounded-lhs-1-always;8n;7.225;7.185;0.031;5.99232
release-0-bounded-lhs-1-always;8l;5.029;4.994;0.024;4.49012
release-0-bounded-lhs-1-always;8c;59.831;59.647;0.165;48.6944
release-0-bounded-lhs-1-always;baseline;0.564;0.545;0.010;0.480468
release-0-bounded-lhs-1-always;2n;1.335;1.313;0.012;1.15286
release-0-bounded-lhs-1-always;2l;1.146;1.125;0.010;0.998565
release-0-bounded-lhs-1-always;2c;2.743;2.713;0.020;2.40008
release-0-bounded-lhs-1-always;4n;3.067;3.038;0.022;2.53132
release-0-bounded-lhs-1-always;4l;2.421;2.369;0.021;2.11516
release-0-bounded-lhs-1-always;4c;12.986;12.928;0.043;10.7681
release-0-bounded-lhs-1-always;8n;7.169;7.129;0.028;5.9329
release-0-bounded-lhs-1-always;8l;5.059;5.023;0.029;4.52115
release-0-bounded-lhs-1-always;8c;59.347;59.163;0.170;48.2786
release-0-bounded-lhs-1-always;baseline;0.567;0.544;0.014;0.478755
release-0-bounded-lhs-1-always;2n;1.341;1.319;0.012;1.15804
release-0-bounded-lhs-1-always;2l;1.158;1.135;0.015;1.00656
release-0-bounded-lhs-1-always;2c;2.801;2.749;0.016;2.433
release-0-bounded-lhs-1-always;4n;3.071;3.043;0.018;2.53589
release-0-bounded-lhs-1-always;4l;2.430;2.405;0.015;2.14886
release-0-bounded-lhs-1-always;4c;13.287;13.229;0.046;11.0619
release-0-bounded-lhs-1-always;8n;7.071;7.032;0.027;5.86124
release-0-bounded-lhs-1-always;8l;5.069;5.008;0.029;4.50306
release-0-bounded-lhs-1-always;8c;59.717;59.534;0.171;48.6334
release-0-bounded-lhs-1-always;baseline;0.576;0.556;0.016;0.48994
release-0-bounded-lhs-1-always;2n;1.346;1.323;0.018;1.1618
release-0-bounded-lhs-1-always;2l;1.170;1.148;0.015;1.01908
release-0-bounded-lhs-1-always;2c;2.781;2.752;0.021;2.43259
release-0-bounded-lhs-1-always;4n;3.068;3.036;0.022;2.52117
release-0-bounded-lhs-1-always;4l;2.413;2.386;0.016;2.12923
release-0-bounded-lhs-1-always;4c;12.950;12.892;0.044;10.7305
release-0-bounded-lhs-1-always;8n;7.348;7.292;0.037;6.10707
release-0-bounded-lhs-1-always;8l;5.109;5.072;0.025;4.56671
release-0-bounded-lhs-1-always;8c;59.887;59.704;0.172;48.7831
release-0-bounded-lhs-1-always;baseline;0.570;0.551;0.009;0.485713
release-0-bounded-lhs-1-always;2n;1.340;1.316;0.016;1.15389
release-0-bounded-lhs-1-always;2l;1.160;1.138;0.012;1.00904
release-0-bounded-lhs-1-always;2c;2.810;2.781;0.020;2.46429
release-0-bounded-lhs-1-always;4n;3.092;3.063;0.023;2.54546
release-0-bounded-lhs-1-always;4l;2.444;2.416;0.021;2.16202
release-0-bounded-lhs-1-always;4c;13.136;13.078;0.049;10.9107
release-0-bounded-lhs-1-always;8n;7.171;7.130;0.030;5.94779
release-0-bounded-lhs-1-always;8l;5.067;5.031;0.027;4.52643
release-0-bounded-lhs-1-always;8c;59.777;59.595;0.163;48.5955
release-0-bounded-lhs-1-always;baseline;0.555;0.536;0.013;0.472104
release-0-bounded-lhs-1-always;2n;1.332;1.309;0.012;1.14955
release-0-bounded-lhs-1-always;2l;1.155;1.133;0.018;1.00591
release-0-bounded-lhs-1-always;2c;2.791;2.764;0.015;2.44504
release-0-bounded-lhs-1-always;4n;3.120;3.091;0.018;2.57711
release-0-bounded-lhs-1-always;4l;2.383;2.354;0.020;2.09937
release-0-bounded-lhs-1-always;4c;13.115;13.057;0.049;10.8754
release-0-bounded-lhs-1-always;8n;7.115;7.076;0.028;5.88605
release-0-bounded-lhs-1-always;8l;5.009;4.973;0.027;4.46897
release-0-bounded-lhs-1-always;8c;59.494;59.309;0.167;48.4006
release-0-bounded-lhs-1-always;baseline;0.576;0.557;0.010;0.491157
release-0-bounded-lhs-1-always;2n;1.342;1.319;0.018;1.15741
release-0-bounded-lhs-1-always;2l;1.150;1.129;0.011;1.00279
release-0-bounded-lhs-1-always;2c;2.787;2.761;0.018;2.44456
release-0-bounded-lhs-1-always;4n;3.102;3.075;0.019;2.5584
release-0-bounded-lhs-1-always;4l;2.413;2.386;0.021;2.13015
release-0-bounded-lhs-1-always;4c;13.123;13.064;0.047;10.8869
release-0-bounded-lhs-1-always;8n;7.083;7.043;0.028;5.86531
release-0-bounded-lhs-1-always;8l;5.059;5.022;0.026;4.51524
release-0-bounded-lhs-1-always;8c;59.218;59.032;0.169;48.1333
release-0-bounded-lhs-1-neg-always;baseline;0.593;0.571;0.011;0.504398
release-0-bounded-lhs-1-neg-always;2n;1.431;1.393;0.013;1.22832
release-0-bounded-lhs-1-neg-always;2l;1.219;1.196;0.013;1.06791
release-0-bounded-lhs-1-neg-always;2c;2.892;2.860;0.019;2.53477
release-0-bounded-lhs-1-neg-always;4n;3.218;3.187;0.021;2.67486
release-0-bounded-lhs-1-neg-always;4l;2.608;2.578;0.018;2.31359
release-0-bounded-lhs-1-neg-always;4c;13.481;13.413;0.052;11.2337
release-0-bounded-lhs-1-neg-always;8n;7.358;7.287;0.036;6.0932
release-0-bounded-lhs-1-neg-always;8l;5.309;5.268;0.031;4.73702
release-0-bounded-lhs-1-neg-always;8c;61.393;61.200;0.178;50.7733
release-0-bounded-lhs-1-neg-always;baseline;0.590;0.570;0.010;0.502704
release-0-bounded-lhs-1-neg-always;2n;1.390;1.368;0.012;1.20311
release-0-bounded-lhs-1-neg-always;2l;1.223;1.201;0.012;1.07005
release-0-bounded-lhs-1-neg-always;2c;2.855;2.827;0.018;2.50789
release-0-bounded-lhs-1-neg-always;4n;3.261;3.230;0.022;2.71537
release-0-bounded-lhs-1-neg-always;4l;2.515;2.487;0.018;2.22494
release-0-bounded-lhs-1-neg-always;4c;13.444;13.355;0.052;11.1935
release-0-bounded-lhs-1-neg-always;8n;7.378;7.334;0.035;6.13497
release-0-bounded-lhs-1-neg-always;8l;5.217;5.178;0.027;4.66181
release-0-bounded-lhs-1-neg-always;8c;61.033;60.853;0.164;50.3511
release-0-bounded-lhs-1-neg-always;baseline;0.589;0.568;0.013;0.500843
release-0-bounded-lhs-1-neg-always;2n;1.384;1.362;0.013;1.19758
release-0-bounded-lhs-1-neg-always;2l;1.206;1.184;0.012;1.05543
release-0-bounded-lhs-1-neg-always;2c;2.843;2.815;0.024;2.49623
release-0-bounded-lhs-1-neg-always;4n;3.255;3.226;0.020;2.71403
release-0-bounded-lhs-1-neg-always;4l;2.556;2.527;0.019;2.26162
release-0-bounded-lhs-1-neg-always;4c;13.366;13.303;0.049;11.1346
release-0-bounded-lhs-1-neg-always;8n;7.322;7.279;0.032;6.0782
release-0-bounded-lhs-1-neg-always;8l;5.268;5.229;0.027;4.70741
release-0-bounded-lhs-1-neg-always;8c;61.044;60.859;0.166;50.2921
release-0-bounded-lhs-1-neg-always;baseline;0.589;0.569;0.013;0.502851
release-0-bounded-lhs-1-neg-always;2n;1.411;1.389;0.013;1.22645
release-0-bounded-lhs-1-neg-always;2l;1.206;1.186;0.013;1.05818
release-0-bounded-lhs-1-neg-always;2c;2.867;2.839;0.017;2.51848
release-0-bounded-lhs-1-neg-always;4n;3.151;3.124;0.021;2.62138
release-0-bounded-lhs-1-neg-always;4l;2.537;2.510;0.022;2.24575
release-0-bounded-lhs-1-neg-always;4c;13.277;13.215;0.047;11.0545
release-0-bounded-lhs-1-neg-always;8n;7.510;7.469;0.030;6.2807
release-0-bounded-lhs-1-neg-always;8l;5.418;5.379;0.032;4.86034
release-0-bounded-lhs-1-neg-always;8c;60.483;60.298;0.166;49.8573
release-0-bounded-lhs-1-neg-always;baseline;0.586;0.565;0.011;0.4997
release-0-bounded-lhs-1-neg-always;2n;1.386;1.365;0.012;1.19768
release-0-bounded-lhs-1-neg-always;2l;1.199;1.177;0.013;1.04784
release-0-bounded-lhs-1-neg-always;2c;2.915;2.887;0.021;2.56457
release-0-bounded-lhs-1-neg-always;4n;3.161;3.129;0.021;2.62665
release-0-bounded-lhs-1-neg-always;4l;2.546;2.518;0.018;2.25222
release-0-bounded-lhs-1-neg-always;4c;13.542;13.462;0.051;11.3068
release-0-bounded-lhs-1-neg-always;8n;7.260;7.220;0.029;6.02847
release-0-bounded-lhs-1-neg-always;8l;5.252;5.214;0.026;4.69696
release-0-bounded-lhs-1-neg-always;8c;60.513;60.301;0.177;49.8686
release-0-bounded-lhs-1-neg-always;baseline;0.592;0.571;0.010;0.502092
release-0-bounded-lhs-1-neg-always;2n;1.375;1.354;0.013;1.1918
release-0-bounded-lhs-1-neg-always;2l;1.217;1.192;0.016;1.06205
release-0-bounded-lhs-1-neg-always;2c;2.825;2.797;0.020;2.48136
release-0-bounded-lhs-1-neg-always;4n;3.155;3.126;0.019;2.62713
release-0-bounded-lhs-1-neg-always;4l;2.523;2.496;0.017;2.23253
release-0-bounded-lhs-1-neg-always;4c;13.463;13.400;0.052;11.2305
release-0-bounded-lhs-1-neg-always;8n;7.328;7.260;0.034;6.06134
release-0-bounded-lhs-1-neg-always;8l;5.239;5.200;0.030;4.6855
release-0-bounded-lhs-1-neg-always;8c;60.248;60.067;0.169;49.6733
release-0-bounded-lhs-1-neg-always;baseline;0.592;0.571;0.016;0.504844
release-0-bounded-lhs-1-neg-always;2n;1.374;1.353;0.013;1.1909
release-0-bounded-lhs-1-neg-always;2l;1.221;1.198;0.014;1.06723
release-0-bounded-lhs-1-neg-always;2c;2.849;2.819;0.020;2.5011
release-0-bounded-lhs-1-neg-always;4n;3.228;3.173;0.020;2.66908
release-0-bounded-lhs-1-neg-always;4l;2.517;2.491;0.016;2.22867
release-0-bounded-lhs-1-neg-always;4c;13.632;13.572;0.049;11.3817
release-0-bounded-lhs-1-neg-always;8n;7.270;7.228;0.030;6.02887
release-0-bounded-lhs-1-neg-always;8l;5.238;5.200;0.027;4.68039
release-0-bounded-lhs-1-neg-always;8c;60.419;60.234;0.169;49.7579
release-0-bounded-lhs-1-neg-always;baseline;0.620;0.576;0.010;0.507971
release-0-bounded-lhs-1-neg-always;2n;1.416;1.391;0.016;1.2242
release-0-bounded-lhs-1-neg-always;2l;1.210;1.189;0.012;1.06113
release-0-bounded-lhs-1-neg-always;2c;2.865;2.837;0.017;2.51799
release-0-bounded-lhs-1-neg-always;4n;3.185;3.154;0.022;2.64577
release-0-bounded-lhs-1-neg-always;4l;2.521;2.494;0.017;2.22912
release-0-bounded-lhs-1-neg-always;4c;13.370;13.307;0.054;11.1377
release-0-bounded-lhs-1-neg-always;8n;7.381;7.313;0.034;6.11021
release-0-bounded-lhs-1-neg-always;8l;5.220;5.182;0.028;4.66668
release-0-bounded-lhs-1-neg-always;8c;60.547;60.364;0.172;49.801
