experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
release-0-bounded-lhs-0-always;baseline;0.427;0.408;0.014;0.36033
release-0-bounded-lhs-0-always;2n;1.074;1.050;0.013;0.949426
release-0-bounded-lhs-0-always;2l;0.863;0.843;0.015;0.753021
release-0-bounded-lhs-0-always;2c;2.330;2.295;0.023;2.08229
release-0-bounded-lhs-0-always;4n;2.624;2.585;0.029;2.26214
release-0-bounded-lhs-0-always;4l;1.881;1.853;0.017;1.67077
release-0-bounded-lhs-0-always;4c;10.298;10.202;0.052;8.87485
release-0-bounded-lhs-0-always;8n;5.421;5.381;0.029;4.51087
release-0-bounded-lhs-0-always;8l;3.823;3.789;0.026;3.42556
release-0-bounded-lhs-0-always;8c;46.637;46.455;0.145;38.9184
release-0-bounded-lhs-0-always;baseline;0.425;0.406;0.014;0.360862
release-0-bounded-lhs-0-always;2n;1.019;0.983;0.012;0.88435
release-0-bounded-lhs-0-always;2l;0.888;0.867;0.013;0.774203
release-0-bounded-lhs-0-always;2c;2.084;2.056;0.021;1.85653
release-0-bounded-lhs-0-always;4n;2.345;2.319;0.017;2.01796
release-0-bounded-lhs-0-always;4l;1.805;1.778;0.017;1.59883
release-0-bounded-lhs-0-always;4c;10.034;9.978;0.041;8.66884
release-0-bounded-lhs-0-always;8n;5.439;5.399;0.033;4.52315
release-0-bounded-lhs-0-always;8l;3.790;3.758;0.022;3.39877
release-0-bounded-lhs-0-always;8c;46.700;46.524;0.155;38.9884
release-0-bounded-lhs-0-always;baseline;0.410;0.391;0.010;0.347049
release-0-bounded-lhs-0-always;2n;0.986;0.964;0.013;0.86584
release-0-bounded-lhs-0-always;2l;0.872;0.852;0.016;0.760326
release-0-bounded-lhs-0-always;2c;2.107;2.081;0.020;1.87937
release-0-bounded-lhs-0-always;4n;2.350;2.323;0.021;2.02272
release-0-bounded-lhs-0-always;4l;1.819;1.794;0.016;1.61674
release-0-bounded-lhs-0-always;4c;10.149;10.066;0.047;8.7476
release-0-bounded-lhs-0-always;8n;5.401;5.360;0.031;4.49749
release-0-bounded-lhs-0-always;8l;3.896;3.860;0.025;3.49468
release-0-bounded-lhs-0-always;8c;46.392;46.210;0.156;38.6522
release-0-bounded-lhs-0-always;baseline;0.432;0.412;0.016;0.365697
release-0-bounded-lhs-0-always;2n;1.020;0.998;0.012;0.898013
release-0-bounded-lhs-0-always;2l;0.914;0.866;0.015;0.773832
release-0-bounded-lhs-0-always;2c;2.125;2.098;0.016;1.89704
release-0-bounded-lhs-0-always;4n;2.390;2.361;0.023;2.05495
release-0-bounded-lhs-0-always;4l;1.806;1.782;0.019;1.60574
release-0-bounded-lhs-0-always;4c;10.391;10.333;0.047;8.96089
release-0-bounded-lhs-0-always;8n;5.419;5.381;0.026;4.515
release-0-bounded-lhs-0-always;8l;3.918;3.883;0.025;3.51072
release-0-bounded-lhs-0-always;8c;46.373;46.188;0.156;38.6495
release-0-bounded-lhs-0-always;baseline;0.422;0.404;0.010;0.357499
release-0-bounded-lhs-0-always;2n;1.022;0.997;0.016;0.897319
release-0-bounded-lhs-0-always;2l;0.862;0.840;0.013;0.748176
release-0-bounded-lhs-0-always;2c;2.119;2.088;0.026;1.88221
release-0-bounded-lhs-0-always;4n;2.344;2.317;0.021;2.01972
release-0-bounded-lhs-0-always;4l;1.789;1.764;0.017;1.58716
release-0-bounded-lhs-0-always;4c;10.056;9.997;0.044;8.68509
release-0-bounded-lhs-0-always;8n;5.480;5.439;0.033;4.56763
release-0-bounded-lhs-0-always;8l;3.836;3.800;0.025;3.43418
release-0-bounded-lhs-0-always;8c;46.459;46.277;0.153;38.7661
release-0-bounded-lhs-0-always;baseline;0.423;0.404;0.013;0.358724
release-0-bounded-lhs-0-always;2n;1.017;0.992;0.020;0.890548
release-0-bounded-lhs-0-always;2l;0.901;0.858;0.015;0.766895
release-0-bounded-lhs-0-always;2c;2.086;2.060;0.017;1.85942
release-0-bounded-lhs-0-always;4n;2.371;2.343;0.018;2.03555
release-0-bounded-lhs-0-always;4l;1.827;1.801;0.017;1.62272
release-0-bounded-lhs-0-always;4c;10.147;10.093;0.040;8.76933
release-0-bounded-lhs-0-always;8n;5.447;5.406;0.032;4.52992
release-0-bounded-lhs-0-always;8l;3.851;3.817;0.024;3.45648
release-0-bounded-lhs-0-always;8c;46.564;46.377;0.163;38.7945
release-0-bounded-lhs-0-always;baseline;0.417;0.397;0.013;0.351223
release-0-bounded-lhs-0-always;2n;1.005;0.980;0.016;0.880264
release-0-bounded-lhs-0-always;2l;0.864;0.844;0.013;0.753204
release-0-bounded-lhs-0-always;2c;2.070;2.045;0.018;1.84768
release-0-bounded-lhs-0-always;4n;2.361;2.333;0.022;2.03366
release-0-bounded-lhs-0-always;4l;1.841;1.813;0.018;1.63482
release-0-bounded-lhs-0-always;4c;10.063;9.992;0.046;8.67541
release-0-bounded-lhs-0-always;8n;5.386;5.346;0.030;4.49081
release-0-bounded-lhs-0-always;8l;3.803;3.770;0.023;3.40283
release-0-bounded-lhs-0-always;8c;46.296;46.111;0.159;38.5926
release-0-bounded-lhs-0-always;baseline;0.428;0.407;0.012;0.361264
release-0-bounded-lhs-0-always;2n;1.016;0.994;0.014;0.894554
release-0-bounded-lhs-0-always;2l;0.888;0.865;0.018;0.772905
release-0-bounded-lhs-0-always;2c;2.159;2.132;0.017;1.92817
release-0-bounded-lhs-0-always;4n;2.356;2.329;0.018;2.02778
release-0-bounded-lhs-0-always;4l;1.834;1.809;0.016;1.63291
release-0-bounded-lhs-0-always;4c;10.133;10.076;0.045;8.75391
release-0-bounded-lhs-0-always;8n;5.496;5.457;0.029;4.57824
release-0-bounded-lhs-0-always;8l;3.865;3.831;0.025;3.47157
release-0-bounded-lhs-0-always;8c;46.254;46.075;0.145;38.485
release-0-bounded-lhs-0-always;baseline;0.430;0.411;0.014;0.364365
release-0-bounded-lhs-0-always;2n;1.012;0.990;0.012;0.890005
release-0-bounded-lhs-0-always;2l;0.876;0.856;0.012;0.764653
release-0-bounded-lhs-0-always;2c;2.098;2.073;0.016;1.87208
release-0-bounded-lhs-0-always;4n;2.358;2.330;0.024;2.02816
release-0-bounded-lhs-0-always;4l;1.830;1.804;0.017;1.62574
release-0-bounded-lhs-0-always;4c;10.093;10.021;0.046;8.69231
release-0-bounded-lhs-0-always;8n;5.498;5.459;0.030;4.60066
release-0-bounded-lhs-0-always;8l;3.796;3.765;0.024;3.40526
release-0-bounded-lhs-0-always;8c;46.018;45.841;0.151;38.3406
release-0-bounded-lhs-0-always;baseline;0.420;0.400;0.011;0.353454
release-0-bounded-lhs-0-always;2n;0.994;0.972;0.013;0.873139
release-0-bounded-lhs-0-always;2l;0.865;0.841;0.017;0.749236
release-0-bounded-lhs-0-always;2c;2.128;2.091;0.015;1.8894
release-0-bounded-lhs-0-always;4n;2.324;2.299;0.017;2.00327
release-0-bounded-lhs-0-always;4l;1.823;1.798;0.020;1.6215
release-0-bounded-lhs-0-always;4c;10.051;9.995;0.042;8.67581
release-0-bounded-lhs-0-always;8n;5.436;5.396;0.032;4.53008
release-0-bounded-lhs-0-always;8l;3.813;3.776;0.024;3.41316
release-0-bounded-lhs-0-always;8c;46.215;46.036;0.154;38.5283
release-0-bounded-lhs-0-until;baseline;0.330;0.309;0.015;0.272444
release-0-bounded-lhs-0-until;2n;0.736;0.712;0.015;0.637553
release-0-bounded-lhs-0-until;2l;0.616;0.597;0.010;0.533116
release-0-bounded-lhs-0-until;2c;1.491;1.465;0.017;1.32773
release-0-bounded-lhs-0-until;4n;1.709;1.684;0.020;1.49641
release-0-bounded-lhs-0-until;4l;1.320;1.295;0.016;1.16103
release-0-bounded-lhs-0-until;4c;7.302;7.251;0.037;6.44469
release-0-bounded-lhs-0-until;8n;3.993;3.956;0.027;3.38822
release-0-bounded-lhs-0-until;8l;2.786;2.727;0.023;2.4618
release-0-bounded-lhs-0-until;8c;33.632;33.453;0.131;28.3323
release-0-bounded-lhs-0-until;baseline;0.312;0.292;0.012;0.257929
release-0-bounded-lhs-0-until;2n;0.712;0.693;0.014;0.622072
release-0-bounded-lhs-0-until;2l;0.623;0.603;0.010;0.538604
release-0-bounded-lhs-0-until;2c;1.466;1.441;0.015;1.30515
release-0-bounded-lhs-0-until;4n;1.682;1.656;0.017;1.46775
release-0-bounded-lhs-0-until;4l;1.333;1.304;0.019;1.17204
release-0-bounded-lhs-0-until;4c;7.279;7.230;0.040;6.39817
release-0-bounded-lhs-0-until;8n;3.925;3.891;0.025;3.32567
release-0-bounded-lhs-0-until;8l;2.734;2.703;0.023;2.44301
release-0-bounded-lhs-0-until;8c;33.274;33.121;0.135;28.0423
release-0-bounded-lhs-0-until;baseline;0.309;0.292;0.013;0.25745
release-0-bounded-lhs-0-until;2n;0.726;0.706;0.011;0.634278
release-0-bounded-lhs-0-until;2l;0.621;0.601;0.014;0.536952
release-0-bounded-lhs-0-until;2c;1.482;1.434;0.014;1.30019
release-0-bounded-lhs-0-until;4n;1.707;1.684;0.018;1.49298
release-0-bounded-lhs-0-until;4l;1.307;1.283;0.015;1.15263
release-0-bounded-lhs-0-until;4c;7.340;7.286;0.042;6.47392
release-0-bounded-lhs-0-until;8n;3.953;3.919;0.024;3.35459
release-0-bounded-lhs-0-until;8l;2.747;2.717;0.025;2.45223
release-0-bounded-lhs-0-until;8c;33.461;33.305;0.130;28.2008
release-0-bounded-lhs-0-until;baseline;0.313;0.293;0.012;0.257789
release-0-bounded-lhs-0-until;2n;0.730;0.707;0.018;0.633251
release-0-bounded-lhs-0-until;2l;0.618;0.599;0.010;0.533055
release-0-bounded-lhs-0-until;2c;1.461;1.436;0.020;1.29816
release-0-bounded-lhs-0-until;4n;1.694;1.669;0.020;1.47875
release-0-bounded-lhs-0-until;4l;1.297;1.274;0.015;1.14353
release-0-bounded-lhs-0-until;4c;7.342;7.266;0.045;6.44546
release-0-bounded-lhs-0-until;8n;4.008;3.973;0.025;3.40438
release-0-bounded-lhs-0-until;8l;2.745;2.713;0.026;2.45843
release-0-bounded-lhs-0-until;8c;34.117;33.965;0.126;28.8257
release-0-bounded-lhs-0-until;baseline;0.327;0.309;0.011;0.273552
release-0-bounded-lhs-0-until;2n;0.715;0.696;0.010;0.624223
release-0-bounded-lhs-0-until;2l;0.637;0.615;0.012;0.548101
release-0-bounded-lhs-0-until;2c;1.453;1.429;0.014;1.29431
release-0-bounded-lhs-0-until;4n;1.731;1.706;0.020;1.51453
release-0-bounded-lhs-0-until;4l;1.302;1.279;0.019;1.15062
release-0-bounded-lhs-0-until;4c;7.305;7.255;0.040;6.44228
release-0-bounded-lhs-0-until;8n;4.019;3.983;0.029;3.40854
release-0-bounded-lhs-0-until;8l;2.771;2.740;0.021;2.4765
release-0-bounded-lhs-0-until;8c;33.555;33.368;0.141;28.2767
release-0-bounded-lhs-0-until;baseline;0.325;0.306;0.011;0.270148
release-0-bounded-lhs-0-until;2n;0.713;0.691;0.013;0.619807
release-0-bounded-lhs-0-until;2l;0.636;0.613;0.012;0.548752
release-0-bounded-lhs-0-until;2c;1.447;1.423;0.014;1.28615
release-0-bounded-lhs-0-until;4n;1.711;1.684;0.021;1.49367
release-0-bounded-lhs-0-until;4l;1.300;1.275;0.016;1.14488
release-0-bounded-lhs-0-until;4c;7.314;7.264;0.037;6.45311
release-0-bounded-lhs-0-until;8n;3.995;3.960;0.028;3.39327
release-0-bounded-lhs-0-until;8l;2.807;2.762;0.026;2.50019
release-0-bounded-lhs-0-until;8c;33.557;33.378;0.131;28.2697
release-0-bounded-lhs-0-until;baseline;0.328;0.309;0.009;0.272819
release-0-bounded-lhs-0-until;2n;0.714;0.695;0.014;0.624511
release-0-bounded-lhs-0-until;2l;0.631;0.611;0.010;0.54632
release-0-bounded-lhs-0-until;2c;1.448;1.423;0.014;1.28798
release-0-bounded-lhs-0-until;4n;1.705;1.680;0.016;1.48901
release-0-bounded-lhs-0-until;4l;1.298;1.273;0.016;1.13996
release-0-bounded-lhs-0-until;4c;7.350;7.297;0.044;6.47674
release-0-bounded-lhs-0-until;8n;3.951;3.917;0.023;3.35195
release-0-bounded-lhs-0-until;8l;2.782;2.751;0.025;2.49122
release-0-bounded-lhs-0-until;8c;33.428;33.245;0.140;28.1787
release-0-bounded-lhs-0-until;baseline;0.308;0.288;0.011;0.25248
release-0-bounded-lhs-0-until;2n;0.719;0.699;0.011;0.627036
release-0-bounded-lhs-0-until;2l;0.621;0.601;0.016;0.533988
release-0-bounded-lhs-0-until;2c;1.484;1.434;0.015;1.29928
release-0-bounded-lhs-0-until;4n;1.768;1.742;0.018;1.54687
release-0-bounded-lhs-0-until;4l;1.294;1.269;0.016;1.13832
release-0-bounded-lhs-0-until;4c;7.274;7.225;0.042;6.40771
release-0-bounded-lhs-0-until;8n;3.964;3.928;0.028;3.35854
release-0-bounded-lhs-0-until;8l;2.755;2.723;0.023;2.46441
release-0-bounded-lhs-0-until;8c;33.469;33.311;0.135;28.208
release-0-bounded-lhs-0-until;baseline;0.309;0.293;0.009;0.258064
release-0-bounded-lhs-0-until;2n;0.732;0.712;0.011;0.638887
release-0-bounded-lhs-0-until;2l;0.626;0.606;0.010;0.54144
release-0-bounded-lhs-0-until;2c;1.460;1.435;0.017;1.29923
release-0-bounded-lhs-0-until;4n;1.717;1.692;0.016;1.5057
release-0-bounded-lhs-0-until;4l;1.337;1.313;0.015;1.18342
release-0-bounded-lhs-0-until;4c;7.323;7.248;0.041;6.429
release-0-bounded-lhs-0-until;8n;3.970;3.936;0.027;3.36432
release-0-bounded-lhs-0-until;8l;2.767;2.733;0.028;2.47281
release-0-bounded-lhs-0-until;8c;35.751;35.582;0.150;30.2544
release-0-bounded-lhs-0-until;baseline;0.344;0.326;0.011;0.289399
release-0-bounded-lhs-0-until;2n;0.862;0.841;0.012;0.759699
release-0-bounded-lhs-0-until;2l;0.764;0.743;0.017;0.666279
release-0-bounded-lhs-0-until;2c;1.653;1.628;0.016;1.47908
release-0-bounded-lhs-0-until;4n;1.962;1.937;0.017;1.72941
release-0-bounded-lhs-0-until;4l;1.504;1.479;0.017;1.33281
release-0-bounded-lhs-0-until;4c;8.424;8.371;0.042;7.46819
release-0-bounded-lhs-0-until;8n;4.558;4.523;0.024;3.89257
release-0-bounded-lhs-0-until;8l;2.795;2.760;0.023;2.49425
release-0-bounded-lhs-0-until;8c;33.736;33.582;0.129;28.4507
release-0-bounded-lhs-1-always;baseline;0.608;0.587;0.016;0.52209
release-0-bounded-lhs-1-always;2n;1.428;1.404;0.013;1.2431
release-0-bounded-lhs-1-always;2l;1.213;1.190;0.014;1.05945
release-0-bounded-lhs-1-always;2c;2.944;2.911;0.022;2.58038
release-0-bounded-lhs-1-always;4n;3.289;3.255;0.022;2.75346
release-0-bounded-lhs-1-always;4l;2.525;2.496;0.019;2.23511
release-0-bounded-lhs-1-always;4c;14.108;14.024;0.070;11.6416
release-0-bounded-lhs-1-always;8n;8.102;8.012;0.056;6.67531
release-0-bounded-lhs-1-always;8l;5.345;5.300;0.034;4.77192
release-0-bounded-lhs-1-always;8c;63.608;63.353;0.223;52.0548
release-0-bounded-lhs-1-always;baseline;0.622;0.602;0.010;0.5347
release-0-bounded-lhs-1-always;2n;1.511;1.471;0.019;1.30183
release-0-bounded-lhs-1-always;2l;1.278;1.254;0.015;1.11775
release-0-bounded-lhs-1-always;2c;2.992;2.963;0.023;2.62839
release-0-bounded-lhs-1-always;4n;3.388;3.356;0.025;2.83765
release-0-bounded-lhs-1-always;4l;2.617;2.587;0.018;2.31817
release-0-bounded-lhs-1-always;4c;14.059;13.986;0.059;11.6151
release-0-bounded-lhs-1-always;8n;7.536;7.463;0.040;6.20318
release-0-bounded-lhs-1-always;8l;5.292;5.250;0.036;4.72634
release-0-bounded-lhs-1-always;8c;62.829;62.560;0.235;51.4481
release-0-bounded-lhs-1-always;baseline;0.592;0.572;0.011;0.506592
release-0-bounded-lhs-1-always;2n;1.406;1.381;0.016;1.22018
release-0-bounded-lhs-1-always;2l;1.218;1.195;0.016;1.06468
release-0-bounded-lhs-1-always;2c;2.913;2.882;0.026;2.55836
release-0-bounded-lhs-1-always;4n;3.307;3.275;0.022;2.77108
release-0-bounded-lhs-1-always;4l;2.559;2.531;0.019;2.26799
release-0-bounded-lhs-1-always;4c;13.751;13.676;0.058;11.3092
release-0-bounded-lhs-1-always;8n;7.533;7.483;0.036;6.21145
release-0-bounded-lhs-1-always;8l;5.322;5.280;0.032;4.74897
release-0-bounded-lhs-1-always;8c;62.825;62.563;0.225;51.4763
release-0-bounded-lhs-1-always;baseline;0.596;0.575;0.014;0.510721
release-0-bounded-lhs-1-always;2n;1.429;1.404;0.014;1.24114
release-0-bounded-lhs-1-always;2l;1.255;1.232;0.015;1.09801
release-0-bounded-lhs-1-always;2c;2.949;2.916;0.026;2.58603
release-0-bounded-lhs-1-always;4n;3.257;3.202;0.023;2.70417
release-0-bounded-lhs-1-always;4l;2.558;2.527;0.023;2.26214
release-0-bounded-lhs-1-always;4c;13.757;13.677;0.069;11.3207
release-0-bounded-lhs-1-always;8n;7.568;7.517;0.038;6.23614
release-0-bounded-lhs-1-always;8l;5.368;5.300;0.038;4.76649
release-0-bounded-lhs-1-always;8c;62.797;62.518;0.234;51.4228
release-0-bounded-lhs-1-always;baseline;0.604;0.583;0.017;0.519522
release-0-bounded-lhs-1-always;2n;1.423;1.398;0.015;1.23438
release-0-bounded-lhs-1-always;2l;1.228;1.206;0.012;1.07429
release-0-bounded-lhs-1-always;2c;2.939;2.909;0.020;2.581
release-0-bounded-lhs-1-always;4n;3.350;3.310;0.025;2.78652
release-0-bounded-lhs-1-always;4l;2.500;2.472;0.022;2.2074
release-0-bounded-lhs-1-always;4c;13.467;13.401;0.054;11.0951
release-0-bounded-lhs-1-always;8n;7.276;7.234;0.034;6.01868
release-0-bounded-lhs-1-always;8l;5.121;5.080;0.029;4.55602
release-0-bounded-lhs-1-always;8c;61.696;61.468;0.192;50.6792
release-0-bounded-lhs-1-always;baseline;0.582;0.564;0.009;0.499896
release-0-bounded-lhs-1-always;2n;1.356;1.330;0.013;1.17049
release-0-bounded-lhs-1-always;2l;1.177;1.157;0.011;1.02833
release-0-bounded-lhs-1-always;2c;2.821;2.792;0.020;2.47388
release-0-bounded-lhs-1-always;4n;3.091;3.065;0.017;2.58154
release-0-bounded-lhs-1-always;4l;2.473;2.447;0.021;2.18983
release-0-bounded-lhs-1-always;4c;13.170;13.112;0.046;10.8404
release-0-bounded-lhs-1-always;8n;7.143;7.106;0.026;5.90926
release-0-bounded-lhs-1-always;8l;5.058;5.021;0.029;4.51096
release-0-bounded-lhs-1-always;8c;59.874;59.691;0.166;49.054
release-0-bounded-lhs-1-always;baseline;0.582;0.562;0.011;0.497705
release-0-bounded-lhs-1-always;2n;1.353;1.331;0.017;1.1724
release-0-bounded-lhs-1-always;2l;1.166;1.145;0.017;1.01688
release-0-bounded-lhs-1-always;2c;2.807;2.781;0.015;2.46241
release-0-bounded-lhs-1-always;4n;3.125;3.098;0.018;2.61514
release-0-bounded-lhs-1-always;4l;2.480;2.428;0.016;2.17123
release-0-bounded-lhs-1-always;4c;13.140;13.080;0.047;10.8057
release-0-bounded-lhs-1-always;8n;7.160;7.119;0.030;5.90706
release-0-bounded-lhs-1-always;8l;5.046;5.011;0.026;4.50056
release-0-bounded-lhs-1-always;8c;59.385;59.201;0.174;48.673
release-0-bounded-lhs-1-always;baseline;0.570;0.550;0.012;0.486507
release-0-bounded-lhs-1-always;2n;1.338;1.315;0.014;1.15949
release-0-bounded-lhs-1-always;2l;1.159;1.140;0.011;1.01085
release-0-bounded-lhs-1-always;2c;2.812;2.773;0.022;2.45442
release-0-bounded-lhs-1-always;4n;3.153;3.124;0.023;2.63842
release-0-bounded-lhs-1-always;4l;2.470;2.441;0.025;2.18109
release-0-bounded-lhs-1-always;4c;13.275;13.219;0.047;10.9446
release-0-bounded-lhs-1-always;8n;7.177;7.138;0.031;5.91782
release-0-bounded-lhs-1-always;8l;5.095;5.056;0.029;4.54134
release-0-bounded-lhs-1-always;8c;59.826;59.625;0.174;48.9939
release-0-bounded-lhs-1-always;baseline;0.574;0.556;0.010;0.491235
release-0-bounded-lhs-1-always;2n;1.335;1.313;0.013;1.15559
release-0-bounded-lhs-1-always;2l;1.170;1.149;0.011;1.02078
release-0-bounded-lhs-1-always;2c;2.804;2.775;0.022;2.45474
release-0-bounded-lhs-1-always;4n;3.108;3.078;0.020;2.59545
release-0-bounded-lhs-1-always;4l;2.450;2.425;0.018;2.16907
release-0-bounded-lhs-1-always;4c;13.088;13.030;0.047;10.783
release-0-bounded-lhs-1-always;8n;7.208;7.144;0.037;5.94244
release-0-bounded-lhs-1-always;8l;5.092;5.054;0.029;4.54532
release-0-bounded-lhs-1-always;8c;59.956;59.773;0.176;49.1772
release-0-bounded-lhs-1-always;baseline;0.576;0.557;0.012;0.49385
release-0-bounded-lhs-1-always;2n;1.327;1.306;0.012;1.15046
release-0-bounded-lhs-1-always;2l;1.171;1.148;0.019;1.01842
release-0-bounded-lhs-1-always;2c;2.782;2.752;0.025;2.43616
release-0-bounded-lhs-1-always;4n;3.120;3.092;0.019;2.60758
release-0-bounded-lhs-1-always;4l;2.457;2.430;0.018;2.17439
release-0-bounded-lhs-1-always;4c;13.072;13.015;0.052;10.7584
release-0-bounded-lhs-1-always;8n;7.172;7.132;0.034;5.92767
release-0-bounded-lhs-1-always;8l;5.052;5.016;0.028;4.50635
release-0-bounded-lhs-1-always;8c;59.378;59.195;0.173;48.6366
release-0-bounded-lhs-1-neg-always;baseline;0.600;0.581;0.010;0.515291
release-0-bounded-lhs-1-neg-always;2n;1.420;1.397;0.013;1.23417
release-0-bounded-lhs-1-neg-always;2l;1.246;1.223;0.013;1.09262
release-0-bounded-lhs-1-neg-always;2c;2.898;2.871;0.016;2.55623
release-0-bounded-lhs-1-neg-always;4n;3.209;3.179;0.027;2.69854
release-0-bounded-lhs-1-neg-always;4l;2.550;2.521;0.022;2.26066
release-0-bounded-lhs-1-neg-always;4c;13.517;13.454;0.056;11.2503
release-0-bounded-lhs-1-neg-always;8n;7.328;7.282;0.037;6.00741
release-0-bounded-lhs-1-neg-always;8l;5.375;5.333;0.029;4.82464
release-0-bounded-lhs-1-neg-always;8c;61.708;61.521;0.171;50.8587
release-0-bounded-lhs-1-neg-always;baseline;0.615;0.596;0.010;0.528662
release-0-bounded-lhs-1-neg-always;2n;1.427;1.401;0.015;1.2393
release-0-bounded-lhs-1-neg-always;2l;1.273;1.226;0.018;1.09421
release-0-bounded-lhs-1-neg-always;2c;2.905;2.876;0.024;2.55606
release-0-bounded-lhs-1-neg-always;4n;3.222;3.191;0.026;2.70865
release-0-bounded-lhs-1-neg-always;4l;2.547;2.521;0.016;2.257
release-0-bounded-lhs-1-neg-always;4c;13.493;13.431;0.051;11.2166
release-0-bounded-lhs-1-neg-always;8n;7.483;7.419;0.038;6.12257
release-0-bounded-lhs-1-neg-always;8l;5.299;5.261;0.028;4.75188
release-0-bounded-lhs-1-neg-always;8c;60.866;60.678;0.177;49.9808
release-0-bounded-lhs-1-neg-always;baseline;0.601;0.582;0.010;0.517285
release-0-bounded-lhs-1-neg-always;2n;1.418;1.395;0.018;1.23245
release-0-bounded-lhs-1-neg-always;2l;1.226;1.205;0.011;1.07628
release-0-bounded-lhs-1-neg-always;2c;2.870;2.843;0.020;2.53012
release-0-bounded-lhs-1-neg-always;4n;3.203;3.176;0.023;2.69563
release-0-bounded-lhs-1-neg-always;4l;2.542;2.513;0.024;2.25416
release-0-bounded-lhs-1-neg-always;4c;13.655;13.578;0.052;11.3852
release-0-bounded-lhs-1-neg-always;8n;7.405;7.361;0.034;6.0843
release-0-bounded-lhs-1-neg-always;8l;5.299;5.259;0.032;4.74072
release-0-bounded-lhs-1-neg-always;8c;62.812;62.608;0.192;51.688
release-0-bounded-lhs-1-neg-always;baseline;0.641;0.621;0.011;0.55095
release-0-bounded-lhs-1-neg-always;2n;1.500;1.473;0.018;1.30202
release-0-bounded-lhs-1-neg-always;2l;1.294;1.271;0.017;1.13304
release-0-bounded-lhs-1-neg-always;2c;3.093;3.065;0.018;2.72975
release-0-bounded-lhs-1-neg-always;4n;3.348;3.321;0.020;2.82253
release-0-bounded-lhs-1-neg-always;4l;2.746;2.711;0.020;2.43349
release-0-bounded-lhs-1-neg-always;4c;14.319;14.258;0.050;11.9497
release-0-bounded-lhs-1-neg-always;8n;7.771;7.728;0.034;6.37725
release-0-bounded-lhs-1-neg-always;8l;5.579;5.540;0.035;5.00442
release-0-bounded-lhs-1-neg-always;8c;62.138;61.923;0.181;51.133
release-0-bounded-lhs-1-neg-always;baseline;0.599;0.580;0.010;0.515067
release-0-bounded-lhs-1-neg-always;2n;1.404;1.382;0.012;1.22177
release-0-bounded-lhs-1-neg-always;2l;1.265;1.241;0.018;1.11085
release-0-bounded-lhs-1-neg-always;2c;2.880;2.853;0.019;2.53848
release-0-bounded-lhs-1-neg-always;4n;3.237;3.208;0.020;2.72335
release-0-bounded-lhs-1-neg-always;4l;2.538;2.510;0.023;2.25128
release-0-bounded-lhs-1-neg-always;4c;13.518;13.455;0.048;11.262
release-0-bounded-lhs-1-neg-always;8n;7.418;7.349;0.041;6.08015
release-0-bounded-lhs-1-neg-always;8l;5.354;5.314;0.035;4.80313
release-0-bounded-lhs-1-neg-always;8c;61.276;61.091;0.165;50.4787
release-0-bounded-lhs-1-neg-always;baseline;0.603;0.583;0.017;0.517006
release-0-bounded-lhs-1-neg-always;2n;1.420;1.398;0.012;1.23468
release-0-bounded-lhs-1-neg-always;2l;1.260;1.238;0.012;1.1065
release-0-bounded-lhs-1-neg-always;2c;2.941;2.910;0.021;2.59255
release-0-bounded-lhs-1-neg-always;4n;3.227;3.198;0.023;2.71326
release-0-bounded-lhs-1-neg-always;4l;2.576;2.548;0.017;2.28816
release-0-bounded-lhs-1-neg-always;4c;13.599;13.522;0.055;11.3163
release-0-bounded-lhs-1-neg-always;8n;7.389;7.347;0.035;6.05742
release-0-bounded-lhs-1-neg-always;8l;5.321;5.283;0.026;4.77197
release-0-bounded-lhs-1-neg-always;8c;61.467;61.277;0.180;50.6021
release-0-bounded-lhs-1-neg-always;baseline;0.600;0.580;0.017;0.513316
release-0-bounded-lhs-1-neg-always;2n;1.405;1.382;0.018;1.21749
release-0-bounded-lhs-1-neg-always;2l;1.245;1.221;0.016;1.09018
release-0-bounded-lhs-1-neg-always;2c;2.902;2.872;0.025;2.557
release-0-bounded-lhs-1-neg-always;4n;3.321;3.286;0.025;2.79372
release-0-bounded-lhs-1-neg-always;4l;2.603;2.550;0.019;2.28523
release-0-bounded-lhs-1-neg-always;4c;13.670;13.609;0.049;11.3655
release-0-bounded-lhs-1-neg-always;8n;7.405;7.363;0.029;6.07831
release-0-bounded-lhs-1-neg-always;8l;5.363;5.321;0.034;4.81259
release-0-bounded-lhs-1-neg-always;8c;61.126;60.940;0.166;50.3207
release-0-bounded-lhs-1-neg-always;baseline;0.682;0.615;0.017;0.545861
release-0-bounded-lhs-1-neg-always;2n;1.412;1.391;0.014;1.22872
release-0-bounded-lhs-1-neg-always;2l;1.237;1.215;0.017;1.08435
release-0-bounded-lhs-1-neg-always;2c;2.890;2.863;0.021;2.54731
release-0-bounded-lhs-1-neg-always;4n;3.246;3.218;0.019;2.73177
release-0-bounded-lhs-1-neg-always;4l;2.568;2.541;0.016;2.28391
release-0-bounded-lhs-1-neg-always;4c;13.638;13.576;0.050;11.3771
release-0-bounded-lhs-1-neg-always;8n;7.411;7.344;0.037;6.06204
release-0-bounded-lhs-1-neg-always;8l;5.355;5.318;0.027;4.80617
release-0-bounded-lhs-1-neg-always;8c;61.416;61.230;0.172;50.609
