experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
trigger-0-unbounded-lhs-1-neg-since;8n;2.796;2.770;0.020;1.93865
trigger-0-unbounded-lhs-1-neg-since;8l;1.734;1.710;0.016;1.33283
trigger-0-unbounded-lhs-1-neg-since;8c;23.559;23.481;0.070;16.3188
trigger-0-unbounded-lhs-1-neg-since;baseline;0.256;0.237;0.009;0.183388
trigger-0-unbounded-lhs-1-neg-since;2n;0.543;0.523;0.014;0.410946
trigger-0-unbounded-lhs-1-neg-since;2l;0.471;0.453;0.009;0.350371
trigger-0-unbounded-lhs-1-neg-since;2c;1.077;1.033;0.012;0.808512
trigger-0-unbounded-lhs-1-neg-since;4n;1.200;1.178;0.017;0.877557
trigger-0-unbounded-lhs-1-neg-since;4l;0.939;0.918;0.015;0.718904
trigger-0-unbounded-lhs-1-neg-since;4c;5.030;4.998;0.021;3.63817
trigger-0-unbounded-lhs-1-neg-since;8n;2.832;2.804;0.018;1.96922
trigger-0-unbounded-lhs-1-neg-since;8l;1.740;1.718;0.012;1.3439
trigger-0-unbounded-lhs-1-neg-since;8c;23.627;23.550;0.062;16.3585
trigger-0-unbounded-lhs-1-neg-since;baseline;0.242;0.224;0.013;0.173539
trigger-0-unbounded-lhs-1-neg-since;2n;0.518;0.502;0.008;0.392311
trigger-0-unbounded-lhs-1-neg-since;2l;0.461;0.441;0.012;0.339028
trigger-0-unbounded-lhs-1-neg-since;2c;1.032;1.012;0.016;0.790023
trigger-0-unbounded-lhs-1-neg-since;4n;1.197;1.176;0.015;0.877488
trigger-0-unbounded-lhs-1-neg-since;4l;0.961;0.940;0.011;0.734104
trigger-0-unbounded-lhs-1-neg-since;4c;4.944;4.913;0.020;3.56467
trigger-0-unbounded-lhs-1-neg-since;8n;2.788;2.763;0.019;1.93744
trigger-0-unbounded-lhs-1-neg-since;8l;1.738;1.717;0.016;1.34262
trigger-0-unbounded-lhs-1-neg-since;8c;23.613;23.535;0.067;16.3042
trigger-0-unbounded-lhs-1-neg-since;baseline;0.249;0.232;0.008;0.178928
trigger-0-unbounded-lhs-1-neg-since;2n;0.514;0.498;0.008;0.389224
trigger-0-unbounded-lhs-1-neg-since;2l;0.462;0.442;0.011;0.341945
trigger-0-unbounded-lhs-1-neg-since;2c;1.038;1.015;0.014;0.792515
trigger-0-unbounded-lhs-1-neg-since;4n;1.181;1.160;0.011;0.866974
trigger-0-unbounded-lhs-1-neg-since;4l;0.944;0.921;0.014;0.72249
trigger-0-unbounded-lhs-1-neg-since;4c;4.949;4.918;0.024;3.58077
trigger-0-unbounded-lhs-1-neg-since;8n;2.808;2.783;0.019;1.95365
trigger-0-unbounded-lhs-1-neg-since;8l;1.738;1.715;0.018;1.34045
trigger-0-unbounded-lhs-1-neg-since;8c;23.505;23.429;0.065;16.2579
trigger-0-unbounded-lhs-1-neg-since;baseline;0.245;0.228;0.008;0.176188
trigger-0-unbounded-lhs-1-neg-since;2n;0.524;0.502;0.013;0.390834
trigger-0-unbounded-lhs-1-neg-since;2l;0.457;0.440;0.008;0.34007
trigger-0-unbounded-lhs-1-neg-since;2c;1.022;1.003;0.015;0.779973
trigger-0-unbounded-lhs-1-neg-since;4n;1.185;1.165;0.012;0.869797
trigger-0-unbounded-lhs-1-neg-since;4l;0.939;0.919;0.010;0.720783
trigger-0-unbounded-lhs-1-neg-since;4c;5.001;4.948;0.025;3.60522
trigger-0-unbounded-lhs-1-neg-since;8n;2.855;2.830;0.018;1.99432
trigger-0-unbounded-lhs-1-neg-since;8l;1.758;1.733;0.016;1.35558
trigger-0-unbounded-lhs-1-neg-since;8c;23.680;23.604;0.070;16.4322
trigger-0-unbounded-lhs-1-neg-since;baseline;0.242;0.225;0.008;0.174121
trigger-0-unbounded-lhs-1-neg-since;2n;0.542;0.504;0.012;0.392617
trigger-0-unbounded-lhs-1-neg-since;2l;0.480;0.439;0.011;0.340085
trigger-0-unbounded-lhs-1-neg-since;2c;1.033;1.014;0.012;0.793722
trigger-0-unbounded-lhs-1-neg-since;4n;1.194;1.174;0.011;0.876447
trigger-0-unbounded-lhs-1-neg-since;4l;0.944;0.921;0.018;0.722217
trigger-0-unbounded-lhs-1-neg-since;4c;4.981;4.949;0.024;3.59123
trigger-0-unbounded-lhs-1-neg-since;8n;2.860;2.834;0.020;1.99295
trigger-0-unbounded-lhs-1-neg-since;8l;1.749;1.727;0.014;1.34366
trigger-0-unbounded-lhs-1-neg-since;8c;23.611;23.517;0.066;16.3471
trigger-0-unbounded-lhs-1-neg-since;baseline;0.243;0.225;0.013;0.17447
trigger-0-unbounded-lhs-1-neg-since;2n;0.529;0.510;0.014;0.398543
trigger-0-unbounded-lhs-1-neg-since;2l;0.466;0.448;0.011;0.348656
trigger-0-unbounded-lhs-1-neg-since;2c;1.038;1.016;0.014;0.791829
trigger-0-unbounded-lhs-1-neg-since;4n;1.187;1.165;0.013;0.868977
trigger-0-unbounded-lhs-1-neg-since;4l;0.960;0.936;0.015;0.7329
trigger-0-unbounded-lhs-1-neg-since;4c;4.985;4.951;0.023;3.59836
trigger-0-unbounded-lhs-1-neg-since;8n;2.822;2.796;0.020;1.96718
trigger-0-unbounded-lhs-1-neg-since;8l;1.732;1.708;0.014;1.33306
trigger-0-unbounded-lhs-1-neg-since;8c;23.576;23.501;0.065;16.345
trigger-0-unbounded-lhs-1-neg-since;baseline;0.251;0.233;0.013;0.180098
trigger-0-unbounded-lhs-1-neg-since;2n;0.516;0.498;0.009;0.388233
trigger-0-unbounded-lhs-1-neg-since;2l;0.455;0.439;0.012;0.339648
trigger-0-unbounded-lhs-1-neg-since;2c;1.029;1.009;0.010;0.788404
trigger-0-unbounded-lhs-1-neg-since;4n;1.185;1.165;0.011;0.866907
trigger-0-unbounded-lhs-1-neg-since;4l;0.948;0.927;0.017;0.728708
trigger-0-unbounded-lhs-1-neg-since;4c;4.986;4.955;0.020;3.5939
trigger-0-unbounded-lhs-1-neg-since;8n;2.826;2.798;0.019;1.94583
trigger-0-unbounded-lhs-1-neg-since;8l;1.733;1.708;0.017;1.33225
trigger-0-unbounded-lhs-1-neg-since;8c;23.688;23.611;0.070;16.4413
trigger-0-unbounded-lhs-1-neg-since;baseline;0.239;0.223;0.010;0.173056
trigger-0-unbounded-lhs-1-neg-since;2n;0.518;0.498;0.012;0.388488
trigger-0-unbounded-lhs-1-neg-since;2l;0.464;0.444;0.011;0.344455
trigger-0-unbounded-lhs-1-neg-since;2c;1.026;1.007;0.010;0.785716
trigger-0-unbounded-lhs-1-neg-since;4n;1.197;1.175;0.012;0.876763
trigger-0-unbounded-lhs-1-neg-since;4l;0.938;0.917;0.011;0.714585
trigger-0-unbounded-lhs-1-neg-since;4c;4.981;4.929;0.024;3.58451
trigger-0-unbounded-lhs-1-neg-since;8n;2.811;2.788;0.017;1.95919
trigger-0-unbounded-lhs-1-neg-since;8l;1.742;1.719;0.013;1.34447
trigger-0-unbounded-lhs-1-neg-since;8c;23.840;23.743;0.067;16.5464
trigger-0-unbounded-lhs-1-since;baseline;0.311;0.287;0.013;0.234865
trigger-0-unbounded-lhs-1-since;2n;0.692;0.671;0.010;0.551288
trigger-0-unbounded-lhs-1-since;2l;0.589;0.566;0.017;0.464793
trigger-0-unbounded-lhs-1-since;2c;1.331;1.309;0.017;1.08194
trigger-0-unbounded-lhs-1-since;4n;1.525;1.497;0.019;1.17165
trigger-0-unbounded-lhs-1-since;4l;1.216;1.192;0.015;0.985606
trigger-0-unbounded-lhs-1-since;4c;6.295;6.254;0.033;4.8616
trigger-0-unbounded-lhs-1-since;8n;3.552;3.519;0.021;2.67429
trigger-0-unbounded-lhs-1-since;8l;2.530;2.501;0.018;2.08715
trigger-0-unbounded-lhs-1-since;8c;28.873;28.758;0.101;21.2361
trigger-0-unbounded-lhs-1-since;baseline;0.304;0.285;0.013;0.23342
trigger-0-unbounded-lhs-1-since;2n;0.674;0.652;0.013;0.533683
trigger-0-unbounded-lhs-1-since;2l;0.590;0.570;0.011;0.468055
trigger-0-unbounded-lhs-1-since;2c;1.337;1.313;0.016;1.0852
trigger-0-unbounded-lhs-1-since;4n;1.498;1.474;0.015;1.15735
trigger-0-unbounded-lhs-1-since;4l;1.207;1.183;0.014;0.978828
trigger-0-unbounded-lhs-1-since;4c;6.268;6.230;0.027;4.83055
trigger-0-unbounded-lhs-1-since;8n;3.568;3.537;0.024;2.68509
trigger-0-unbounded-lhs-1-since;8l;2.534;2.505;0.023;2.09689
trigger-0-unbounded-lhs-1-since;8c;28.873;28.748;0.105;21.2604
trigger-0-unbounded-lhs-1-since;baseline;0.303;0.286;0.008;0.233919
trigger-0-unbounded-lhs-1-since;2n;0.692;0.670;0.013;0.548867
trigger-0-unbounded-lhs-1-since;2l;0.588;0.567;0.011;0.466255
trigger-0-unbounded-lhs-1-since;2c;1.346;1.323;0.013;1.09703
trigger-0-unbounded-lhs-1-since;4n;1.523;1.500;0.013;1.17714
trigger-0-unbounded-lhs-1-since;4l;1.226;1.202;0.015;0.997193
trigger-0-unbounded-lhs-1-since;4c;6.356;6.313;0.035;4.90939
trigger-0-unbounded-lhs-1-since;8n;3.533;3.503;0.019;2.66564
trigger-0-unbounded-lhs-1-since;8l;2.507;2.477;0.023;2.06859
trigger-0-unbounded-lhs-1-since;8c;29.067;28.955;0.099;21.4993
trigger-0-unbounded-lhs-1-since;baseline;0.306;0.286;0.010;0.234675
trigger-0-unbounded-lhs-1-since;2n;0.683;0.663;0.010;0.543322
trigger-0-unbounded-lhs-1-since;2l;0.590;0.569;0.013;0.466754
trigger-0-unbounded-lhs-1-since;2c;1.354;1.333;0.014;1.10461
trigger-0-unbounded-lhs-1-since;4n;1.504;1.479;0.016;1.15577
trigger-0-unbounded-lhs-1-since;4l;1.206;1.180;0.016;0.976674
trigger-0-unbounded-lhs-1-since;4c;6.318;6.255;0.037;4.86538
trigger-0-unbounded-lhs-1-since;8n;3.552;3.522;0.021;2.68976
trigger-0-unbounded-lhs-1-since;8l;2.516;2.487;0.019;2.07636
trigger-0-unbounded-lhs-1-since;8c;28.950;28.823;0.106;21.3457
trigger-0-unbounded-lhs-1-since;baseline;0.296;0.280;0.007;0.229891
trigger-0-unbounded-lhs-1-since;2n;0.678;0.658;0.015;0.538916
trigger-0-unbounded-lhs-1-since;2l;0.584;0.566;0.011;0.465968
trigger-0-unbounded-lhs-1-since;2c;1.334;1.313;0.012;1.08418
trigger-0-unbounded-lhs-1-since;4n;1.538;1.513;0.015;1.18361
trigger-0-unbounded-lhs-1-since;4l;1.219;1.195;0.016;0.991084
trigger-0-unbounded-lhs-1-since;4c;6.295;6.252;0.032;4.85485
trigger-0-unbounded-lhs-1-since;8n;3.540;3.509;0.020;2.67641
trigger-0-unbounded-lhs-1-since;8l;2.509;2.481;0.017;2.06775
trigger-0-unbounded-lhs-1-since;8c;29.010;28.898;0.100;21.4006
trigger-0-unbounded-lhs-1-since;baseline;0.309;0.290;0.013;0.237746
trigger-0-unbounded-lhs-1-since;2n;0.671;0.650;0.011;0.532377
trigger-0-unbounded-lhs-1-since;2l;0.589;0.568;0.012;0.466595
trigger-0-unbounded-lhs-1-since;2c;1.326;1.304;0.013;1.07439
trigger-0-unbounded-lhs-1-since;4n;1.534;1.487;0.020;1.16684
trigger-0-unbounded-lhs-1-since;4l;1.196;1.172;0.014;0.970437
trigger-0-unbounded-lhs-1-since;4c;6.303;6.263;0.033;4.85915
trigger-0-unbounded-lhs-1-since;8n;3.617;3.584;0.023;2.73938
trigger-0-unbounded-lhs-1-since;8l;2.530;2.498;0.024;2.08438
trigger-0-unbounded-lhs-1-since;8c;28.827;28.714;0.104;21.2577
trigger-0-unbounded-lhs-1-since;baseline;0.310;0.292;0.009;0.23976
trigger-0-unbounded-lhs-1-since;2n;0.673;0.652;0.013;0.533327
trigger-0-unbounded-lhs-1-since;2l;0.598;0.578;0.015;0.473086
trigger-0-unbounded-lhs-1-since;2c;1.344;1.321;0.017;1.09312
trigger-0-unbounded-lhs-1-since;4n;1.518;1.495;0.015;1.17431
trigger-0-unbounded-lhs-1-since;4l;1.202;1.179;0.013;0.976861
trigger-0-unbounded-lhs-1-since;4c;6.281;6.239;0.030;4.83654
trigger-0-unbounded-lhs-1-since;8n;3.621;3.586;0.023;2.72941
trigger-0-unbounded-lhs-1-since;8l;2.580;2.539;0.019;2.12903
trigger-0-unbounded-lhs-1-since;8c;29.157;29.043;0.104;21.5457
trigger-0-unbounded-lhs-1-since;baseline;0.301;0.283;0.013;0.231959
trigger-0-unbounded-lhs-1-since;2n;0.678;0.659;0.010;0.539413
trigger-0-unbounded-lhs-1-since;2l;0.579;0.561;0.011;0.46008
trigger-0-unbounded-lhs-1-since;2c;1.329;1.305;0.014;1.07936
trigger-0-unbounded-lhs-1-since;4n;1.518;1.495;0.015;1.17251
trigger-0-unbounded-lhs-1-since;4l;1.214;1.192;0.012;0.9869
trigger-0-unbounded-lhs-1-since;4c;6.299;6.258;0.033;4.86945
trigger-0-unbounded-lhs-1-since;8n;3.552;3.519;0.023;2.67493
trigger-0-unbounded-lhs-1-since;8l;2.524;2.497;0.019;2.0879
trigger-0-unbounded-lhs-1-since;8c;29.317;29.202;0.102;21.7027
trigger-0-unbounded-lhs-1-since;baseline;0.305;0.286;0.013;0.234911
trigger-0-unbounded-lhs-1-since;2n;0.674;0.653;0.016;0.535508
trigger-0-unbounded-lhs-1-since;2l;0.582;0.563;0.012;0.463649
trigger-0-unbounded-lhs-1-since;2c;1.319;1.296;0.014;1.07135
trigger-0-unbounded-lhs-1-since;4n;1.526;1.502;0.018;1.17431
trigger-0-unbounded-lhs-1-since;4l;1.205;1.181;0.016;0.978692
trigger-0-unbounded-lhs-1-since;4c;6.350;6.295;0.034;4.89273
trigger-0-unbounded-lhs-1-since;8n;3.551;3.523;0.021;2.67774
trigger-0-unbounded-lhs-1-since;8l;2.514;2.484;0.020;2.0717
trigger-0-unbounded-lhs-1-since;8c;29.235;29.109;0.102;21.602
trigger-0-unbounded-lhs-1-since;baseline;0.302;0.284;0.013;0.232128
trigger-0-unbounded-lhs-1-since;2n;0.681;0.661;0.010;0.540619
trigger-0-unbounded-lhs-1-since;2l;0.583;0.562;0.013;0.462082
trigger-0-unbounded-lhs-1-since;2c;1.335;1.311;0.014;1.08322
trigger-0-unbounded-lhs-1-since;4n;1.520;1.498;0.015;1.17499
trigger-0-unbounded-lhs-1-since;4l;1.196;1.175;0.014;0.97382
trigger-0-unbounded-lhs-1-since;4c;6.272;6.232;0.032;4.84177
trigger-0-unbounded-lhs-1-since;8n;3.599;3.570;0.022;2.72289
trigger-0-unbounded-lhs-1-since;8l;2.515;2.485;0.019;2.07772
trigger-0-unbounded-lhs-1-since;8c;28.877;28.767;0.101;21.2706
trigger-0-unbounded-lhs-2-historically;baseline;0.359;0.341;0.009;0.275987
trigger-0-unbounded-lhs-2-historically;2n;0.815;0.791;0.013;0.640732
trigger-0-unbounded-lhs-2-historically;2l;0.711;0.690;0.016;0.562923
trigger-0-unbounded-lhs-2-historically;2c;1.626;1.599;0.016;1.29245
trigger-0-unbounded-lhs-2-historically;4n;1.839;1.813;0.016;1.36436
trigger-0-unbounded-lhs-2-historically;4l;1.460;1.434;0.014;1.17682
trigger-0-unbounded-lhs-2-historically;4c;7.592;7.546;0.037;5.61292
trigger-0-unbounded-lhs-2-historically;8n;4.183;4.147;0.024;3.04709
trigger-0-unbounded-lhs-2-historically;8l;2.981;2.948;0.020;2.43602
trigger-0-unbounded-lhs-2-historically;8c;34.617;34.485;0.120;24.845
trigger-0-unbounded-lhs-2-historically;baseline;0.359;0.340;0.010;0.274252
trigger-0-unbounded-lhs-2-historically;2n;0.796;0.774;0.014;0.625026
trigger-0-unbounded-lhs-2-historically;2l;0.710;0.690;0.015;0.562114
trigger-0-unbounded-lhs-2-historically;2c;1.625;1.602;0.015;1.29827
trigger-0-unbounded-lhs-2-historically;4n;1.843;1.819;0.013;1.37812
trigger-0-unbounded-lhs-2-historically;4l;1.452;1.426;0.019;1.16641
trigger-0-unbounded-lhs-2-historically;4c;7.599;7.535;0.039;5.58764
trigger-0-unbounded-lhs-2-historically;8n;4.191;4.160;0.022;3.04719
trigger-0-unbounded-lhs-2-historically;8l;2.992;2.962;0.024;2.45056
trigger-0-unbounded-lhs-2-historically;8c;34.804;34.685;0.107;25.0377
trigger-0-unbounded-lhs-2-historically;baseline;0.358;0.339;0.015;0.273139
trigger-0-unbounded-lhs-2-historically;2n;0.810;0.791;0.013;0.640278
trigger-0-unbounded-lhs-2-historically;2l;0.722;0.699;0.014;0.57273
trigger-0-unbounded-lhs-2-historically;2c;1.652;1.626;0.015;1.31901
trigger-0-unbounded-lhs-2-historically;4n;1.816;1.791;0.019;1.35404
trigger-0-unbounded-lhs-2-historically;4l;1.460;1.437;0.012;1.18192
trigger-0-unbounded-lhs-2-historically;4c;7.577;7.520;0.037;5.58849
trigger-0-unbounded-lhs-2-historically;8n;4.161;4.129;0.026;3.02441
trigger-0-unbounded-lhs-2-historically;8l;2.994;2.963;0.024;2.44277
trigger-0-unbounded-lhs-2-historically;8c;34.495;34.372;0.108;24.7175
trigger-0-unbounded-lhs-2-historically;baseline;0.356;0.336;0.012;0.271152
trigger-0-unbounded-lhs-2-historically;2n;0.817;0.797;0.013;0.64424
trigger-0-unbounded-lhs-2-historically;2l;0.713;0.694;0.009;0.56862
trigger-0-unbounded-lhs-2-historically;2c;1.624;1.601;0.018;1.29592
trigger-0-unbounded-lhs-2-historically;4n;1.821;1.797;0.019;1.36103
trigger-0-unbounded-lhs-2-historically;4l;1.452;1.427;0.017;1.17303
trigger-0-unbounded-lhs-2-historically;4c;7.621;7.576;0.034;5.63228
trigger-0-unbounded-lhs-2-historically;8n;4.222;4.168;0.022;3.07771
trigger-0-unbounded-lhs-2-historically;8l;3.027;2.996;0.021;2.48297
trigger-0-unbounded-lhs-2-historically;8c;34.405;34.270;0.116;24.5971
trigger-0-unbounded-lhs-2-historically;baseline;0.349;0.333;0.007;0.269619
trigger-0-unbounded-lhs-2-historically;2n;0.817;0.795;0.014;0.644218
trigger-0-unbounded-lhs-2-historically;2l;0.703;0.683;0.010;0.557389
trigger-0-unbounded-lhs-2-historically;2c;1.626;1.601;0.015;1.29175
trigger-0-unbounded-lhs-2-historically;4n;1.817;1.793;0.018;1.35325
trigger-0-unbounded-lhs-2-historically;4l;1.460;1.434;0.017;1.17576
trigger-0-unbounded-lhs-2-historically;4c;7.586;7.542;0.037;5.58654
trigger-0-unbounded-lhs-2-historically;8n;4.125;4.095;0.020;3.01336
trigger-0-unbounded-lhs-2-historically;8l;2.955;2.926;0.018;2.41235
trigger-0-unbounded-lhs-2-historically;8c;34.713;34.573;0.115;24.9561
trigger-0-unbounded-lhs-2-historically;baseline;0.353;0.335;0.013;0.27025
trigger-0-unbounded-lhs-2-historically;2n;0.801;0.781;0.015;0.632387
trigger-0-unbounded-lhs-2-historically;2l;0.712;0.693;0.011;0.563556
trigger-0-unbounded-lhs-2-historically;2c;1.631;1.608;0.013;1.30243
trigger-0-unbounded-lhs-2-historically;4n;1.840;1.815;0.020;1.3739
trigger-0-unbounded-lhs-2-historically;4l;1.428;1.406;0.013;1.14974
trigger-0-unbounded-lhs-2-historically;4c;7.564;7.523;0.034;5.57404
trigger-0-unbounded-lhs-2-historically;8n;4.200;4.169;0.021;3.05871
trigger-0-unbounded-lhs-2-historically;8l;3.005;2.974;0.026;2.46055
trigger-0-unbounded-lhs-2-historically;8c;34.738;34.602;0.115;24.9871
trigger-0-unbounded-lhs-2-historically;baseline;0.356;0.337;0.013;0.272805
trigger-0-unbounded-lhs-2-historically;2n;0.806;0.788;0.009;0.636743
trigger-0-unbounded-lhs-2-historically;2l;0.714;0.696;0.011;0.568299
trigger-0-unbounded-lhs-2-historically;2c;1.641;1.617;0.015;1.31021
trigger-0-unbounded-lhs-2-historically;4n;1.832;1.806;0.017;1.36583
trigger-0-unbounded-lhs-2-historically;4l;1.447;1.424;0.013;1.17207
trigger-0-unbounded-lhs-2-historically;4c;7.538;7.496;0.031;5.56381
trigger-0-unbounded-lhs-2-historically;8n;4.213;4.181;0.027;3.07944
trigger-0-unbounded-lhs-2-historically;8l;2.970;2.940;0.023;2.43152
trigger-0-unbounded-lhs-2-historically;8c;34.452;34.331;0.111;24.6279
trigger-0-unbounded-lhs-2-historically;baseline;0.356;0.338;0.009;0.27321
trigger-0-unbounded-lhs-2-historically;2n;0.799;0.781;0.010;0.632141
trigger-0-unbounded-lhs-2-historically;2l;0.722;0.703;0.013;0.575918
trigger-0-unbounded-lhs-2-historically;2c;1.667;1.621;0.016;1.31449
trigger-0-unbounded-lhs-2-historically;4n;1.819;1.795;0.017;1.35626
trigger-0-unbounded-lhs-2-historically;4l;1.445;1.422;0.012;1.16965
trigger-0-unbounded-lhs-2-historically;4c;7.563;7.521;0.030;5.55929
trigger-0-unbounded-lhs-2-historically;8n;4.160;4.130;0.025;3.03446
trigger-0-unbounded-lhs-2-historically;8l;2.972;2.943;0.019;2.43086
trigger-0-unbounded-lhs-2-historically;8c;34.562;34.437;0.112;24.8166
trigger-0-unbounded-lhs-2-historically;baseline;0.356;0.339;0.009;0.272909
trigger-0-unbounded-lhs-2-historically;2n;0.804;0.782;0.013;0.632694
trigger-0-unbounded-lhs-2-historically;2l;0.710;0.690;0.015;0.563648
trigger-0-unbounded-lhs-2-historically;2c;1.651;1.628;0.013;1.31943
trigger-0-unbounded-lhs-2-historically;4n;1.828;1.805;0.016;1.3628
trigger-0-unbounded-lhs-2-historically;4l;1.459;1.428;0.019;1.17159
trigger-0-unbounded-lhs-2-historically;4c;7.534;7.493;0.032;5.55757
trigger-0-unbounded-lhs-2-historically;8n;4.133;4.101;0.027;3.01318
trigger-0-unbounded-lhs-2-historically;8l;2.977;2.950;0.020;2.43707
trigger-0-unbounded-lhs-2-historically;8c;34.426;34.304;0.104;24.6783
trigger-0-unbounded-lhs-2-historically;baseline;0.358;0.341;0.009;0.275898
trigger-0-unbounded-lhs-2-historically;2n;0.794;0.774;0.015;0.625601
trigger-0-unbounded-lhs-2-historically;2l;0.713;0.692;0.016;0.566207
trigger-0-unbounded-lhs-2-historically;2c;1.657;1.633;0.014;1.32074
trigger-0-unbounded-lhs-2-historically;4n;1.840;1.814;0.016;1.36712
trigger-0-unbounded-lhs-2-historically;4l;1.444;1.420;0.018;1.16528
trigger-0-unbounded-lhs-2-historically;4c;7.578;7.536;0.034;5.58333
trigger-0-unbounded-lhs-2-historically;8n;4.161;4.127;0.024;3.02416
trigger-0-unbounded-lhs-2-historically;8l;2.981;2.952;0.024;2.44345
trigger-0-unbounded-lhs-2-historically;8c;34.355;34.235;0.108;24.5829
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.361;0.342;0.014;0.275673
trigger-0-unbounded-lhs-2-neg-historically;2n;0.799;0.777;0.012;0.622391
trigger-0-unbounded-lhs-2-neg-historically;2l;0.712;0.690;0.013;0.561506
trigger-0-unbounded-lhs-2-neg-historically;2c;1.652;1.627;0.014;1.30958
trigger-0-unbounded-lhs-2-neg-historically;4n;1.870;1.842;0.018;1.38731
trigger-0-unbounded-lhs-2-neg-historically;4l;1.446;1.420;0.019;1.16192
trigger-0-unbounded-lhs-2-neg-historically;4c;7.835;7.768;0.038;5.72661
trigger-0-unbounded-lhs-2-neg-historically;8n;4.206;4.172;0.027;3.03444
trigger-0-unbounded-lhs-2-neg-historically;8l;2.958;2.923;0.023;2.40256
trigger-0-unbounded-lhs-2-neg-historically;8c;35.511;35.382;0.112;25.2278
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.359;0.342;0.008;0.275614
trigger-0-unbounded-lhs-2-neg-historically;2n;0.793;0.774;0.009;0.622554
trigger-0-unbounded-lhs-2-neg-historically;2l;0.727;0.707;0.011;0.575162
trigger-0-unbounded-lhs-2-neg-historically;2c;1.615;1.593;0.012;1.28049
trigger-0-unbounded-lhs-2-neg-historically;4n;1.891;1.866;0.014;1.41212
trigger-0-unbounded-lhs-2-neg-historically;4l;1.428;1.406;0.014;1.15023
trigger-0-unbounded-lhs-2-neg-historically;4c;7.845;7.804;0.034;5.77785
trigger-0-unbounded-lhs-2-neg-historically;8n;4.251;4.197;0.028;3.05422
trigger-0-unbounded-lhs-2-neg-historically;8l;2.943;2.916;0.020;2.38597
trigger-0-unbounded-lhs-2-neg-historically;8c;35.682;35.560;0.111;25.516
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.356;0.338;0.009;0.270967
trigger-0-unbounded-lhs-2-neg-historically;2n;0.790;0.771;0.009;0.619843
trigger-0-unbounded-lhs-2-neg-historically;2l;0.708;0.686;0.012;0.556734
trigger-0-unbounded-lhs-2-neg-historically;2c;1.648;1.625;0.013;1.30454
trigger-0-unbounded-lhs-2-neg-historically;4n;1.856;1.831;0.019;1.38325
trigger-0-unbounded-lhs-2-neg-historically;4l;1.437;1.411;0.016;1.15658
trigger-0-unbounded-lhs-2-neg-historically;4c;7.833;7.791;0.035;5.75348
trigger-0-unbounded-lhs-2-neg-historically;8n;4.195;4.165;0.022;3.02518
trigger-0-unbounded-lhs-2-neg-historically;8l;2.935;2.883;0.025;2.37511
trigger-0-unbounded-lhs-2-neg-historically;8c;35.646;35.517;0.117;25.3541
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.367;0.348;0.014;0.281686
trigger-0-unbounded-lhs-2-neg-historically;2n;0.792;0.774;0.011;0.623466
trigger-0-unbounded-lhs-2-neg-historically;2l;0.701;0.682;0.010;0.553862
trigger-0-unbounded-lhs-2-neg-historically;2c;1.654;1.631;0.013;1.31467
trigger-0-unbounded-lhs-2-neg-historically;4n;1.858;1.835;0.014;1.38259
trigger-0-unbounded-lhs-2-neg-historically;4l;1.426;1.405;0.014;1.15289
trigger-0-unbounded-lhs-2-neg-historically;4c;7.835;7.792;0.036;5.75344
trigger-0-unbounded-lhs-2-neg-historically;8n;4.201;4.170;0.022;3.03676
trigger-0-unbounded-lhs-2-neg-historically;8l;2.957;2.929;0.020;2.4155
trigger-0-unbounded-lhs-2-neg-historically;8c;35.466;35.328;0.113;25.2375
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.349;0.333;0.008;0.268351
trigger-0-unbounded-lhs-2-neg-historically;2n;0.802;0.781;0.012;0.629301
trigger-0-unbounded-lhs-2-neg-historically;2l;0.710;0.688;0.011;0.559993
trigger-0-unbounded-lhs-2-neg-historically;2c;1.646;1.624;0.016;1.3079
trigger-0-unbounded-lhs-2-neg-historically;4n;1.843;1.821;0.012;1.37373
trigger-0-unbounded-lhs-2-neg-historically;4l;1.430;1.407;0.013;1.15423
trigger-0-unbounded-lhs-2-neg-historically;4c;7.770;7.726;0.033;5.7072
trigger-0-unbounded-lhs-2-neg-historically;8n;4.193;4.162;0.023;3.03946
trigger-0-unbounded-lhs-2-neg-historically;8l;2.937;2.907;0.021;2.39434
trigger-0-unbounded-lhs-2-neg-historically;8c;35.542;35.414;0.114;25.2697
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.358;0.342;0.008;0.276249
trigger-0-unbounded-lhs-2-neg-historically;2n;0.795;0.776;0.010;0.624983
trigger-0-unbounded-lhs-2-neg-historically;2l;0.703;0.681;0.012;0.553498
trigger-0-unbounded-lhs-2-neg-historically;2c;1.643;1.620;0.017;1.3029
trigger-0-unbounded-lhs-2-neg-historically;4n;1.858;1.834;0.014;1.38365
trigger-0-unbounded-lhs-2-neg-historically;4l;1.437;1.414;0.013;1.15857
trigger-0-unbounded-lhs-2-neg-historically;4c;7.844;7.800;0.036;5.76042
trigger-0-unbounded-lhs-2-neg-historically;8n;4.198;4.164;0.025;3.02888
trigger-0-unbounded-lhs-2-neg-historically;8l;2.922;2.893;0.019;2.37552
