experiment;asymptotic;native real time;native user time;native sys time;native trigger time;native meval time
trigger-0-unbounded-lhs-2-since;2n;0.349;0.327;0.013;0.053703;0.199691
trigger-0-unbounded-lhs-2-since;2l;0.311;0.291;0.015;0.066588;0.182687
trigger-0-unbounded-lhs-2-since;2c;0.687;0.662;0.015;0.107526;0.409653
trigger-0-unbounded-lhs-2-since;4n;0.762;0.736;0.014;0.117629;0.372953
trigger-0-unbounded-lhs-2-since;4l;0.638;0.615;0.013;0.139262;0.391253
trigger-0-unbounded-lhs-2-since;4c;3.249;3.205;0.031;0.523618;1.64688
trigger-0-unbounded-lhs-2-since;8n;1.709;1.676;0.023;0.277518;0.771288
trigger-0-unbounded-lhs-2-since;8l;1.304;1.276;0.018;0.289294;0.822942
trigger-0-unbounded-lhs-2-since;8c;14.710;14.586;0.114;2.51556;6.67454
trigger-0-unbounded-lhs-2-since;baseline;0.166;0.146;0.011;0.029202;0.089486
trigger-0-unbounded-lhs-2-since;2n;0.342;0.320;0.013;0.053728;0.195379
trigger-0-unbounded-lhs-2-since;2l;0.316;0.294;0.012;0.067533;0.184837
trigger-0-unbounded-lhs-2-since;2c;0.668;0.645;0.013;0.105032;0.398734
trigger-0-unbounded-lhs-2-since;4n;0.755;0.730;0.014;0.116727;0.368617
trigger-0-unbounded-lhs-2-since;4l;0.639;0.614;0.015;0.134937;0.387033
trigger-0-unbounded-lhs-2-since;4c;3.228;3.184;0.032;0.519399;1.62315
trigger-0-unbounded-lhs-2-since;8n;1.727;1.696;0.021;0.283101;0.787601
trigger-0-unbounded-lhs-2-since;8l;1.359;1.326;0.022;0.298786;0.855064
trigger-0-unbounded-lhs-2-since;8c;14.639;14.520;0.107;2.40372;6.52847
trigger-0-unbounded-lhs-2-since;baseline;0.161;0.142;0.013;0.028492;0.086839
trigger-0-unbounded-lhs-2-since;2n;0.344;0.323;0.015;0.053836;0.197571
trigger-0-unbounded-lhs-2-since;2l;0.322;0.300;0.013;0.068208;0.187822
trigger-0-unbounded-lhs-2-since;2c;0.667;0.643;0.019;0.10533;0.3982
trigger-0-unbounded-lhs-2-since;4n;0.754;0.727;0.016;0.11481;0.366006
trigger-0-unbounded-lhs-2-since;4l;0.620;0.598;0.012;0.133756;0.380216
trigger-0-unbounded-lhs-2-since;4c;3.207;3.165;0.030;0.506864;1.60231
trigger-0-unbounded-lhs-2-since;8n;1.710;1.678;0.023;0.278444;0.776064
trigger-0-unbounded-lhs-2-since;8l;1.289;1.259;0.018;0.283615;0.813143
trigger-0-unbounded-lhs-2-since;8c;14.596;14.475;0.112;2.39082;6.50846
trigger-0-unbounded-lhs-2-since;baseline;0.161;0.142;0.012;0.02849;0.086537
trigger-0-unbounded-lhs-2-since;2n;0.345;0.323;0.014;0.053367;0.195856
trigger-0-unbounded-lhs-2-since;2l;0.311;0.292;0.010;0.066656;0.183128
trigger-0-unbounded-lhs-2-since;2c;0.670;0.645;0.016;0.105909;0.398016
trigger-0-unbounded-lhs-2-since;4n;0.767;0.743;0.014;0.119661;0.377143
trigger-0-unbounded-lhs-2-since;4l;0.626;0.603;0.018;0.134791;0.384106
trigger-0-unbounded-lhs-2-since;4c;3.188;3.146;0.031;0.501975;1.59195
trigger-0-unbounded-lhs-2-since;8n;1.718;1.683;0.026;0.277914;0.77778
trigger-0-unbounded-lhs-2-since;8l;1.301;1.272;0.023;0.286748;0.819895
trigger-0-unbounded-lhs-2-since;8c;14.675;14.554;0.109;2.42846;6.60614
trigger-a-bounded-lhs-2-historically;baseline;0.252;0.229;0.011;0.085167;0.162882
trigger-a-bounded-lhs-2-historically;2n;0.588;0.564;0.013;0.215293;0.383428
trigger-a-bounded-lhs-2-historically;2l;0.541;0.518;0.013;0.211623;0.38386
trigger-a-bounded-lhs-2-historically;2c;1.410;1.362;0.023;0.567131;0.96239
trigger-a-bounded-lhs-2-historically;4n;1.364;1.334;0.020;0.538691;0.844585
trigger-a-bounded-lhs-2-historically;4l;1.245;1.214;0.019;0.531104;0.936973
trigger-a-bounded-lhs-2-historically;4c;7.270;7.207;0.053;3.52819;4.91405
trigger-a-bounded-lhs-2-historically;8n;3.240;3.198;0.029;1.36989;1.98157
trigger-a-bounded-lhs-2-historically;8l;2.717;2.678;0.030;1.25897;2.10067
trigger-a-bounded-lhs-2-historically;8c;35.123;34.939;0.171;19.448;24.5057
trigger-a-bounded-lhs-2-historically;baseline;0.241;0.224;0.009;0.08304;0.159022
trigger-a-bounded-lhs-2-historically;2n;0.587;0.562;0.015;0.216855;0.382902
trigger-a-bounded-lhs-2-historically;2l;0.531;0.510;0.011;0.206813;0.37675
trigger-a-bounded-lhs-2-historically;2c;1.340;1.312;0.022;0.550359;0.931363
trigger-a-bounded-lhs-2-historically;4n;1.351;1.321;0.019;0.533386;0.838744
trigger-a-bounded-lhs-2-historically;4l;1.215;1.189;0.016;0.519331;0.917807
trigger-a-bounded-lhs-2-historically;4c;7.125;7.070;0.042;3.42621;4.7988
trigger-a-bounded-lhs-2-historically;8n;3.262;3.226;0.028;1.37575;1.9961
trigger-a-bounded-lhs-2-historically;8l;2.750;2.715;0.024;1.27416;2.12599
trigger-a-bounded-lhs-2-historically;8c;35.108;34.932;0.164;19.4297;24.4669
trigger-a-bounded-lhs-2-historically;baseline;0.253;0.233;0.014;0.086739;0.166193
trigger-a-bounded-lhs-2-historically;2n;0.590;0.567;0.012;0.216899;0.385375
trigger-a-bounded-lhs-2-historically;2l;0.534;0.511;0.013;0.207862;0.377724
trigger-a-bounded-lhs-2-historically;2c;1.337;1.309;0.021;0.545657;0.925504
trigger-a-bounded-lhs-2-historically;4n;1.389;1.361;0.018;0.561111;0.869623
trigger-a-bounded-lhs-2-historically;4l;1.257;1.208;0.018;0.525628;0.93312
trigger-a-bounded-lhs-2-historically;4c;7.143;7.089;0.040;3.46141;4.82922
trigger-a-bounded-lhs-2-historically;8n;3.254;3.215;0.031;1.37823;1.99225
trigger-a-bounded-lhs-2-historically;8l;2.729;2.693;0.025;1.26226;2.10945
trigger-a-bounded-lhs-2-historically;8c;35.268;35.092;0.168;19.5054;24.5818
trigger-a-bounded-lhs-2-historically;baseline;0.245;0.226;0.009;0.083306;0.159895
trigger-a-bounded-lhs-2-historically;2n;0.590;0.568;0.012;0.215145;0.383809
trigger-a-bounded-lhs-2-historically;2l;0.539;0.517;0.012;0.211108;0.381889
trigger-a-bounded-lhs-2-historically;2c;1.321;1.292;0.018;0.538451;0.916229
trigger-a-bounded-lhs-2-historically;4n;1.399;1.369;0.019;0.572002;0.881179
trigger-a-bounded-lhs-2-historically;4l;1.232;1.204;0.018;0.525216;0.927022
trigger-a-bounded-lhs-2-historically;4c;7.197;7.129;0.050;3.47984;4.85684
trigger-a-bounded-lhs-2-historically;8n;3.239;3.200;0.031;1.36617;1.97997
trigger-a-bounded-lhs-2-historically;8l;2.733;2.697;0.025;1.24806;2.10218
trigger-a-bounded-lhs-2-historically;8c;35.085;34.910;0.166;19.3721;24.463
trigger-a-bounded-lhs-2-historically;baseline;0.242;0.223;0.014;0.08244;0.157621
trigger-a-bounded-lhs-2-historically;2n;0.610;0.586;0.015;0.223801;0.398182
trigger-a-bounded-lhs-2-historically;2l;0.540;0.519;0.012;0.209326;0.383107
trigger-a-bounded-lhs-2-historically;2c;1.334;1.305;0.019;0.547338;0.926774
trigger-a-bounded-lhs-2-historically;4n;1.392;1.364;0.019;0.565447;0.873874
trigger-a-bounded-lhs-2-historically;4l;1.221;1.195;0.015;0.519503;0.921497
trigger-a-bounded-lhs-2-historically;4c;7.171;7.111;0.047;3.4549;4.83163
trigger-a-bounded-lhs-2-historically;8n;3.294;3.255;0.028;1.39224;2.01046
trigger-a-bounded-lhs-2-historically;8l;2.719;2.684;0.024;1.2669;2.10537
trigger-a-bounded-lhs-2-historically;8c;35.094;34.917;0.169;19.4409;24.5035
trigger-a-bounded-lhs-2-historically;baseline;0.246;0.226;0.014;0.084057;0.160867
trigger-a-bounded-lhs-2-historically;2n;0.597;0.576;0.012;0.221546;0.393067
trigger-a-bounded-lhs-2-historically;2l;0.536;0.512;0.015;0.208746;0.379045
trigger-a-bounded-lhs-2-historically;2c;1.336;1.308;0.023;0.547519;0.929077
trigger-a-bounded-lhs-2-historically;4n;1.343;1.313;0.020;0.531509;0.834859
trigger-a-bounded-lhs-2-historically;4l;1.223;1.198;0.015;0.520178;0.924351
trigger-a-bounded-lhs-2-historically;4c;7.010;6.955;0.045;3.3326;4.68993
trigger-a-bounded-lhs-2-historically;8n;3.272;3.230;0.033;1.38586;2.00464
trigger-a-bounded-lhs-2-historically;8l;2.698;2.663;0.024;1.25276;2.08778
trigger-a-bounded-lhs-2-historically;8c;35.271;35.084;0.176;19.5261;24.5878
trigger-a-bounded-lhs-2-historically;baseline;0.242;0.223;0.015;0.082106;0.157885
trigger-a-bounded-lhs-2-historically;2n;0.595;0.571;0.016;0.223449;0.389671
trigger-a-bounded-lhs-2-historically;2l;0.537;0.516;0.017;0.209211;0.381059
trigger-a-bounded-lhs-2-historically;2c;1.338;1.309;0.018;0.553511;0.930231
trigger-a-bounded-lhs-2-historically;4n;1.386;1.360;0.019;0.566771;0.875012
trigger-a-bounded-lhs-2-historically;4l;1.228;1.200;0.016;0.512437;0.917882
trigger-a-bounded-lhs-2-historically;4c;7.171;7.113;0.050;3.45554;4.83616
trigger-a-bounded-lhs-2-historically;8n;3.281;3.242;0.032;1.37847;2.01087
trigger-a-bounded-lhs-2-historically;8l;2.744;2.708;0.032;1.27107;2.12248
trigger-a-bounded-lhs-2-historically;8c;35.043;34.866;0.163;19.3713;24.4263
trigger-a-bounded-lhs-2-historically;baseline;0.252;0.234;0.009;0.084065;0.164256
trigger-a-bounded-lhs-2-historically;2n;0.587;0.565;0.017;0.220178;0.38551
trigger-a-bounded-lhs-2-historically;2l;0.538;0.515;0.013;0.207762;0.380008
trigger-a-bounded-lhs-2-historically;2c;1.319;1.292;0.017;0.538334;0.916082
trigger-a-bounded-lhs-2-historically;4n;1.363;1.335;0.018;0.54501;0.851812
trigger-a-bounded-lhs-2-historically;4l;1.224;1.198;0.016;0.52525;0.925157
trigger-a-bounded-lhs-2-historically;4c;7.208;7.133;0.047;3.46851;4.85504
trigger-a-bounded-lhs-2-historically;8n;3.265;3.227;0.026;1.36911;1.99246
trigger-a-bounded-lhs-2-historically;8l;2.723;2.687;0.024;1.25882;2.10334
trigger-a-bounded-lhs-2-historically;8c;35.015;34.840;0.169;19.3786;24.39
trigger-a-bounded-lhs-2-historically;baseline;0.242;0.223;0.014;0.082491;0.157971
trigger-a-bounded-lhs-2-historically;2n;0.591;0.567;0.015;0.214941;0.383773
trigger-a-bounded-lhs-2-historically;2l;0.542;0.521;0.017;0.21309;0.386219
trigger-a-bounded-lhs-2-historically;2c;1.347;1.319;0.022;0.551746;0.93564
trigger-a-bounded-lhs-2-historically;4n;1.406;1.377;0.019;0.577171;0.887515
trigger-a-bounded-lhs-2-historically;4l;1.234;1.208;0.016;0.52102;0.927279
trigger-a-bounded-lhs-2-historically;4c;7.231;7.175;0.046;3.50339;4.88968
trigger-a-bounded-lhs-2-historically;8n;3.257;3.217;0.029;1.37884;2.00071
trigger-a-bounded-lhs-2-historically;8l;2.760;2.723;0.024;1.28017;2.13478
trigger-a-bounded-lhs-2-historically;8c;35.135;34.956;0.163;19.4288;24.5085
trigger-a-bounded-lhs-2-historically;baseline;0.246;0.225;0.015;0.083117;0.159788
trigger-a-bounded-lhs-2-historically;2n;0.595;0.573;0.012;0.222883;0.391195
trigger-a-bounded-lhs-2-historically;2l;0.536;0.515;0.016;0.211119;0.381562
trigger-a-bounded-lhs-2-historically;2c;1.361;1.332;0.021;0.564504;0.948114
trigger-a-bounded-lhs-2-historically;4n;1.379;1.351;0.018;0.556147;0.863571
trigger-a-bounded-lhs-2-historically;4l;1.242;1.217;0.015;0.533421;0.939578
trigger-a-bounded-lhs-2-historically;4c;7.162;7.105;0.046;3.46812;4.83813
trigger-a-bounded-lhs-2-historically;8n;3.182;3.141;0.030;1.32356;1.93305
trigger-a-bounded-lhs-2-historically;8l;2.777;2.728;0.029;1.29245;2.14383
trigger-a-bounded-lhs-2-historically;8c;35.229;35.053;0.161;19.4779;24.5385
trigger-a-bounded-lhs-2-once;baseline;0.185;0.163;0.015;0.063349;0.115835
trigger-a-bounded-lhs-2-once;2n;0.429;0.403;0.014;0.150902;0.286011
trigger-a-bounded-lhs-2-once;2l;0.415;0.390;0.014;0.179797;0.295696
trigger-a-bounded-lhs-2-once;2c;0.983;0.958;0.014;0.3794;0.694978
trigger-a-bounded-lhs-2-once;4n;1.026;0.998;0.017;0.431376;0.683323
trigger-a-bounded-lhs-2-once;4l;0.914;0.889;0.015;0.4262;0.68514
trigger-a-bounded-lhs-2-once;4c;5.473;5.424;0.035;2.6934;3.8571
trigger-a-bounded-lhs-2-once;8n;2.479;2.442;0.025;1.15383;1.62361
trigger-a-bounded-lhs-2-once;8l;2.160;2.127;0.020;1.10475;1.69451
trigger-a-bounded-lhs-2-once;8c;27.423;27.292;0.115;15.6315;19.4759
trigger-a-bounded-lhs-2-once;baseline;0.183;0.161;0.015;0.061805;0.112352
trigger-a-bounded-lhs-2-once;2n;0.416;0.396;0.011;0.146053;0.278712
trigger-a-bounded-lhs-2-once;2l;0.401;0.381;0.011;0.174084;0.287366
trigger-a-bounded-lhs-2-once;2c;0.966;0.943;0.018;0.368462;0.682254
trigger-a-bounded-lhs-2-once;4n;1.033;1.009;0.014;0.43808;0.691554
trigger-a-bounded-lhs-2-once;4l;0.913;0.890;0.018;0.425531;0.685637
trigger-a-bounded-lhs-2-once;4c;5.444;5.400;0.037;2.68799;3.85057
trigger-a-bounded-lhs-2-once;8n;2.479;2.443;0.024;1.16584;1.62891
trigger-a-bounded-lhs-2-once;8l;2.174;2.131;0.021;1.11221;1.69981
trigger-a-bounded-lhs-2-once;8c;27.356;27.229;0.109;15.635;19.4016
trigger-a-bounded-lhs-2-once;baseline;0.186;0.166;0.015;0.066358;0.118367
trigger-a-bounded-lhs-2-once;2n;0.412;0.392;0.010;0.144317;0.276028
trigger-a-bounded-lhs-2-once;2l;0.416;0.394;0.011;0.182218;0.299651
trigger-a-bounded-lhs-2-once;2c;0.974;0.951;0.015;0.37546;0.689426
trigger-a-bounded-lhs-2-once;4n;1.012;0.989;0.013;0.424016;0.67501
trigger-a-bounded-lhs-2-once;4l;0.929;0.905;0.018;0.437482;0.700286
trigger-a-bounded-lhs-2-once;4c;5.448;5.404;0.039;2.69206;3.85171
trigger-a-bounded-lhs-2-once;8n;2.463;2.430;0.024;1.15678;1.62199
trigger-a-bounded-lhs-2-once;8l;2.182;2.151;0.024;1.125;1.71815
trigger-a-bounded-lhs-2-once;8c;27.366;27.240;0.116;15.6567;19.424
trigger-a-bounded-lhs-2-once;baseline;0.177;0.158;0.015;0.061409;0.111657
trigger-a-bounded-lhs-2-once;2n;0.421;0.401;0.011;0.1494;0.283674
trigger-a-bounded-lhs-2-once;2l;0.396;0.377;0.011;0.169794;0.282993
trigger-a-bounded-lhs-2-once;2c;0.966;0.942;0.018;0.367925;0.686867
trigger-a-bounded-lhs-2-once;4n;1.047;1.021;0.016;0.444363;0.701829
trigger-a-bounded-lhs-2-once;4l;0.935;0.909;0.019;0.441594;0.704026
trigger-a-bounded-lhs-2-once;4c;5.494;5.448;0.033;2.7153;3.88132
trigger-a-bounded-lhs-2-once;8n;2.501;2.467;0.027;1.17471;1.65087
trigger-a-bounded-lhs-2-once;8l;2.172;2.143;0.021;1.11479;1.70782
trigger-a-bounded-lhs-2-once;8c;27.446;27.317;0.110;15.711;19.4859
trigger-a-bounded-lhs-2-once;baseline;0.181;0.163;0.014;0.063265;0.114688
trigger-a-bounded-lhs-2-once;2n;0.418;0.397;0.013;0.148459;0.281377
trigger-a-bounded-lhs-2-once;2l;0.405;0.382;0.013;0.17535;0.288562
trigger-a-bounded-lhs-2-once;2c;0.957;0.932;0.015;0.368263;0.675264
trigger-a-bounded-lhs-2-once;4n;1.016;0.990;0.017;0.421452;0.676581
trigger-a-bounded-lhs-2-once;4l;0.934;0.909;0.017;0.43995;0.702268
trigger-a-bounded-lhs-2-once;4c;5.465;5.421;0.031;2.68141;3.84673
trigger-a-bounded-lhs-2-once;8n;2.474;2.440;0.024;1.15762;1.62627
trigger-a-bounded-lhs-2-once;8l;2.163;2.131;0.022;1.10468;1.69841
trigger-a-bounded-lhs-2-once;8c;27.539;27.396;0.125;15.7643;19.5544
trigger-a-bounded-lhs-2-once;baseline;0.191;0.172;0.012;0.06505;0.120366
trigger-a-bounded-lhs-2-once;2n;0.422;0.401;0.012;0.146837;0.281535
trigger-a-bounded-lhs-2-once;2l;0.405;0.385;0.011;0.177434;0.291186
trigger-a-bounded-lhs-2-once;2c;0.971;0.948;0.019;0.376195;0.687412
trigger-a-bounded-lhs-2-once;4n;1.045;1.021;0.014;0.444884;0.702331
trigger-a-bounded-lhs-2-once;4l;0.914;0.891;0.014;0.432156;0.689931
trigger-a-bounded-lhs-2-once;4c;5.437;5.392;0.033;2.68904;3.84248
trigger-a-bounded-lhs-2-once;8n;2.487;2.453;0.027;1.14698;1.64552
trigger-a-bounded-lhs-2-once;8l;2.172;2.142;0.019;1.11803;1.7068
trigger-a-bounded-lhs-2-once;8c;27.461;27.334;0.112;15.7316;19.5137
trigger-a-bounded-lhs-2-once;baseline;0.180;0.161;0.009;0.062228;0.113379
trigger-a-bounded-lhs-2-once;2n;0.415;0.396;0.010;0.146095;0.279831
trigger-a-bounded-lhs-2-once;2l;0.403;0.381;0.012;0.174886;0.287869
trigger-a-bounded-lhs-2-once;2c;0.966;0.942;0.019;0.375402;0.685264
trigger-a-bounded-lhs-2-once;4n;1.032;1.008;0.020;0.439452;0.692759
trigger-a-bounded-lhs-2-once;4l;0.922;0.899;0.013;0.433473;0.694912
trigger-a-bounded-lhs-2-once;4c;5.472;5.427;0.033;2.70597;3.87039
trigger-a-bounded-lhs-2-once;8n;2.473;2.437;0.026;1.1528;1.62264
trigger-a-bounded-lhs-2-once;8l;2.195;2.155;0.021;1.11408;1.71021
trigger-a-bounded-lhs-2-once;8c;27.417;27.289;0.109;15.6493;19.4795
trigger-a-bounded-lhs-2-once;baseline;0.181;0.162;0.009;0.061522;0.112881
trigger-a-bounded-lhs-2-once;2n;0.422;0.401;0.012;0.146865;0.285208
trigger-a-bounded-lhs-2-once;2l;0.398;0.378;0.015;0.172417;0.28444
trigger-a-bounded-lhs-2-once;2c;0.974;0.950;0.016;0.375196;0.687472
trigger-a-bounded-lhs-2-once;4n;1.048;1.021;0.018;0.442862;0.699813
trigger-a-bounded-lhs-2-once;4l;0.935;0.912;0.013;0.440269;0.703959
trigger-a-bounded-lhs-2-once;4c;5.519;5.475;0.033;2.73213;3.89902
trigger-a-bounded-lhs-2-once;8n;2.477;2.443;0.023;1.15963;1.62756
trigger-a-bounded-lhs-2-once;8l;2.153;2.123;0.024;1.10762;1.69284
trigger-a-bounded-lhs-2-once;8c;27.504;27.367;0.121;15.7053;19.5163
trigger-a-bounded-lhs-2-once;baseline;0.180;0.161;0.010;0.061714;0.112537
trigger-a-bounded-lhs-2-once;2n;0.415;0.392;0.014;0.143474;0.275145
trigger-a-bounded-lhs-2-once;2l;0.405;0.385;0.010;0.174186;0.2896
trigger-a-bounded-lhs-2-once;2c;0.969;0.946;0.013;0.373814;0.685023
trigger-a-bounded-lhs-2-once;4n;1.035;1.009;0.016;0.430869;0.687676
trigger-a-bounded-lhs-2-once;4l;0.929;0.907;0.012;0.434559;0.704823
trigger-a-bounded-lhs-2-once;4c;5.420;5.373;0.037;2.65705;3.8154
trigger-a-bounded-lhs-2-once;8n;2.472;2.437;0.023;1.14767;1.61727
trigger-a-bounded-lhs-2-once;8l;2.147;2.117;0.023;1.10415;1.68933
trigger-a-bounded-lhs-2-once;8c;27.450;27.324;0.113;15.7055;19.4929
trigger-a-bounded-lhs-2-once;baseline;0.178;0.159;0.014;0.062335;0.112849
trigger-a-bounded-lhs-2-once;2n;0.415;0.394;0.015;0.147708;0.279586
trigger-a-bounded-lhs-2-once;2l;0.392;0.372;0.015;0.167833;0.279546
trigger-a-bounded-lhs-2-once;2c;0.991;0.965;0.017;0.381552;0.700427
trigger-a-bounded-lhs-2-once;4n;1.047;1.022;0.014;0.444065;0.701283
trigger-a-bounded-lhs-2-once;4l;0.928;0.904;0.018;0.436012;0.69867
trigger-a-bounded-lhs-2-once;4c;5.526;5.457;0.042;2.72303;3.88838
trigger-a-bounded-lhs-2-once;8n;2.478;2.445;0.023;1.15818;1.62791
trigger-a-bounded-lhs-2-once;8l;2.166;2.136;0.019;1.10157;1.69718
trigger-a-bounded-lhs-2-once;8c;27.334;27.199;0.116;15.6354;19.407
trigger-a-bounded-lhs-2-since;baseline;0.215;0.195;0.009;0.070543;0.134851
trigger-a-bounded-lhs-2-since;2n;0.503;0.478;0.015;0.169266;0.330706
trigger-a-bounded-lhs-2-since;2l;0.486;0.460;0.015;0.197993;0.341986
trigger-a-bounded-lhs-2-since;2c;1.158;1.132;0.017;0.466059;0.81158
trigger-a-bounded-lhs-2-since;4n;1.287;1.256;0.020;0.514992;0.799347
trigger-a-bounded-lhs-2-since;4l;1.084;1.057;0.015;0.473706;0.810883
trigger-a-bounded-lhs-2-since;4c;6.248;6.191;0.043;3.05037;4.29356
trigger-a-bounded-lhs-2-since;8n;2.860;2.823;0.026;1.28908;1.81804
trigger-a-bounded-lhs-2-since;8l;2.456;2.419;0.030;1.17754;1.90205
trigger-a-bounded-lhs-2-since;8c;31.825;31.665;0.149;17.9702;22.5373
trigger-a-bounded-lhs-2-since;baseline;0.223;0.200;0.015;0.07372;0.138505
trigger-a-bounded-lhs-2-since;2n;0.490;0.470;0.011;0.165309;0.323884
trigger-a-bounded-lhs-2-since;2l;0.486;0.466;0.010;0.200981;0.346657
trigger-a-bounded-lhs-2-since;2c;1.160;1.134;0.016;0.464936;0.812352
trigger-a-bounded-lhs-2-since;4n;1.250;1.225;0.015;0.501802;0.779971
trigger-a-bounded-lhs-2-since;4l;1.069;1.045;0.014;0.471409;0.802923
trigger-a-bounded-lhs-2-since;4c;6.301;6.231;0.042;3.0702;4.32284
trigger-a-bounded-lhs-2-since;8n;2.889;2.852;0.029;1.31793;1.84869
trigger-a-bounded-lhs-2-since;8l;2.462;2.427;0.025;1.18485;1.90915
trigger-a-bounded-lhs-2-since;8c;31.990;31.832;0.144;18.1321;22.7072
trigger-a-bounded-lhs-2-since;baseline;0.223;0.202;0.012;0.072339;0.140715
trigger-a-bounded-lhs-2-since;2n;0.499;0.478;0.011;0.167783;0.329178
trigger-a-bounded-lhs-2-since;2l;0.473;0.452;0.014;0.193299;0.33482
trigger-a-bounded-lhs-2-since;2c;1.133;1.107;0.016;0.453223;0.79166
trigger-a-bounded-lhs-2-since;4n;1.250;1.222;0.023;0.487675;0.770603
trigger-a-bounded-lhs-2-since;4l;1.080;1.056;0.014;0.474094;0.81157
trigger-a-bounded-lhs-2-since;4c;6.283;6.230;0.041;3.07088;4.32515
trigger-a-bounded-lhs-2-since;8n;2.867;2.832;0.025;1.27833;1.84246
trigger-a-bounded-lhs-2-since;8l;2.452;2.418;0.021;1.17623;1.89898
trigger-a-bounded-lhs-2-since;8c;31.944;31.788;0.142;18.0733;22.6622
trigger-a-bounded-lhs-2-since;baseline;0.221;0.199;0.015;0.070425;0.134809
trigger-a-bounded-lhs-2-since;2n;0.491;0.471;0.012;0.163852;0.325083
trigger-a-bounded-lhs-2-since;2l;0.485;0.464;0.013;0.202567;0.346659
trigger-a-bounded-lhs-2-since;2c;1.191;1.143;0.017;0.469548;0.82033
trigger-a-bounded-lhs-2-since;4n;1.278;1.250;0.021;0.516198;0.798602
trigger-a-bounded-lhs-2-since;4l;1.084;1.059;0.017;0.482658;0.814632
trigger-a-bounded-lhs-2-since;4c;6.275;6.222;0.040;3.06248;4.31712
trigger-a-bounded-lhs-2-since;8n;2.838;2.802;0.023;1.27123;1.79732
trigger-a-bounded-lhs-2-since;8l;2.464;2.428;0.025;1.18085;1.90873
trigger-a-bounded-lhs-2-since;8c;31.797;31.639;0.151;17.9946;22.552
trigger-a-bounded-lhs-2-since;baseline;0.210;0.192;0.009;0.070007;0.133013
trigger-a-bounded-lhs-2-since;2n;0.502;0.481;0.011;0.168839;0.331878
trigger-a-bounded-lhs-2-since;2l;0.481;0.459;0.014;0.194674;0.339992
trigger-a-bounded-lhs-2-since;2c;1.149;1.121;0.018;0.462118;0.804003
trigger-a-bounded-lhs-2-since;4n;1.273;1.247;0.016;0.50697;0.792265
trigger-a-bounded-lhs-2-since;4l;1.064;1.039;0.015;0.465309;0.797203
trigger-a-bounded-lhs-2-since;4c;6.211;6.161;0.037;3.01808;4.26742
trigger-a-bounded-lhs-2-since;8n;2.871;2.815;0.026;1.29344;1.81834
trigger-a-bounded-lhs-2-since;8l;2.443;2.409;0.022;1.17699;1.89747
trigger-a-bounded-lhs-2-since;8c;31.889;31.732;0.141;18.0154;22.5952
trigger-a-bounded-lhs-2-since;baseline;0.219;0.199;0.010;0.07174;0.137489
trigger-a-bounded-lhs-2-since;2n;0.487;0.467;0.013;0.164071;0.321505
trigger-a-bounded-lhs-2-since;2l;0.476;0.454;0.014;0.194244;0.337041
trigger-a-bounded-lhs-2-since;2c;1.151;1.126;0.020;0.457228;0.804769
trigger-a-bounded-lhs-2-since;4n;1.265;1.238;0.018;0.505049;0.787467
trigger-a-bounded-lhs-2-since;4l;1.095;1.067;0.019;0.480772;0.819041
trigger-a-bounded-lhs-2-since;4c;6.261;6.208;0.040;3.04919;4.30043
trigger-a-bounded-lhs-2-since;8n;2.869;2.835;0.022;1.30751;1.83634
trigger-a-bounded-lhs-2-since;8l;2.430;2.396;0.022;1.16635;1.88384
trigger-a-bounded-lhs-2-since;8c;31.906;31.748;0.142;18.039;22.6189
trigger-a-bounded-lhs-2-since;baseline;0.212;0.193;0.009;0.069487;0.132545
trigger-a-bounded-lhs-2-since;2n;0.489;0.469;0.011;0.166218;0.323742
trigger-a-bounded-lhs-2-since;2l;0.479;0.459;0.011;0.195414;0.339228
trigger-a-bounded-lhs-2-since;2c;1.151;1.127;0.014;0.464568;0.808725
trigger-a-bounded-lhs-2-since;4n;1.258;1.230;0.018;0.502129;0.782526
trigger-a-bounded-lhs-2-since;4l;1.096;1.071;0.015;0.479016;0.817982
trigger-a-bounded-lhs-2-since;4c;6.290;6.229;0.048;3.06825;4.31914
trigger-a-bounded-lhs-2-since;8n;2.851;2.816;0.023;1.28011;1.8102
trigger-a-bounded-lhs-2-since;8l;2.429;2.395;0.026;1.16306;1.88277
trigger-a-bounded-lhs-2-since;8c;32.008;31.850;0.144;18.1202;22.6957
trigger-a-bounded-lhs-2-since;baseline;0.212;0.194;0.009;0.071241;0.134864
trigger-a-bounded-lhs-2-since;2n;0.504;0.481;0.018;0.171631;0.333466
trigger-a-bounded-lhs-2-since;2l;0.473;0.451;0.012;0.191677;0.333797
trigger-a-bounded-lhs-2-since;2c;1.148;1.123;0.015;0.457452;0.803656
trigger-a-bounded-lhs-2-since;4n;1.262;1.233;0.018;0.506942;0.78553
trigger-a-bounded-lhs-2-since;4l;1.087;1.062;0.015;0.470154;0.809778
trigger-a-bounded-lhs-2-since;4c;6.278;6.226;0.042;3.07214;4.3198
trigger-a-bounded-lhs-2-since;8n;2.870;2.832;0.027;1.30363;1.83414
trigger-a-bounded-lhs-2-since;8l;2.440;2.406;0.024;1.17075;1.8919
trigger-a-bounded-lhs-2-since;8c;32.118;31.950;0.154;18.1703;22.783
trigger-a-bounded-lhs-2-since;baseline;0.216;0.198;0.008;0.070952;0.137388
trigger-a-bounded-lhs-2-since;2n;0.489;0.467;0.014;0.16345;0.321169
